time,gFx,gFy,gFz,TgF
0.004000,-0.3015,0.3374,0.6059,0.756
0.004000,-0.3029,0.3320,0.6215,0.767
0.005000,-0.3010,0.3256,0.6393,0.778
0.005000,-0.2980,0.3191,0.6611,0.792
0.006000,-0.2934,0.3129,0.6852,0.808
0.006000,-0.2868,0.3073,0.7102,0.825
0.007000,-0.2802,0.2983,0.7368,0.843
0.007000,-0.2739,0.2880,0.7649,0.862
0.007000,-0.2668,0.2792,0.7947,0.884
0.008000,-0.2590,0.2721,0.8262,0.908
0.019000,-0.2499,0.2665,0.8567,0.931
0.019000,-0.2409,0.2602,0.8814,0.950
0.020000,-0.2335,0.2550,0.9024,0.966
0.020000,-0.2257,0.2514,0.9227,0.983
0.020000,-0.2164,0.2489,0.9405,0.997
0.023000,-0.2081,0.2465,0.9542,1.007
0.027000,-0.2006,0.2419,0.9637,1.014
0.027000,-0.1940,0.2382,0.9706,1.018
0.029000,-0.1898,0.2362,0.9725,1.019
0.037000,-0.1869,0.2343,0.9738,1.019
0.037000,-0.1854,0.2340,0.9747,1.019
0.037000,-0.1815,0.2340,0.9777,1.022
0.039000,-0.1752,0.2331,0.9823,1.025
0.041000,-0.1693,0.2321,0.9857,1.027
0.044000,-0.1637,0.2316,0.9874,1.027
0.046000,-0.1583,0.2318,0.9860,1.025
0.054000,-0.1505,0.2306,0.9852,1.023
0.055000,-0.1427,0.2291,0.9852,1.022
0.055000,-0.1392,0.2270,0.9848,1.020
0.056000,-0.1366,0.2250,0.9845,1.019
0.058000,-0.1319,0.2243,0.9857,1.019
0.061000,-0.1263,0.2240,0.9962,1.029
0.063000,-0.1202,0.2226,1.0126,1.044
0.071000,-0.1143,0.2191,1.0238,1.053
0.072000,-0.1085,0.2157,1.0324,1.060
0.072000,-0.1036,0.2140,1.0400,1.067
0.073000,-0.0994,0.2120,1.0480,1.074
0.075000,-0.0965,0.2091,1.0563,1.081
0.078000,-0.0916,0.2057,1.0624,1.086
0.080000,-0.0867,0.2028,1.0710,1.093
0.088000,-0.0818,0.2006,1.0805,1.102
0.089000,-0.0772,0.1979,1.0878,1.108
0.089000,-0.0738,0.1959,1.0927,1.113
0.090000,-0.0699,0.1959,1.0949,1.115
0.092000,-0.0672,0.1969,1.0944,1.114
0.095000,-0.0655,0.1976,1.0927,1.112
0.119000,-0.0657,0.1989,1.0874,1.107
0.119000,-0.0664,0.2011,1.0786,1.099
0.120000,-0.0664,0.2033,1.0720,1.093
0.120000,-0.0652,0.2035,1.0656,1.087
0.121000,-0.0635,0.2020,1.0602,1.081
0.121000,-0.0628,0.2006,1.0544,1.075
0.121000,-0.0652,0.2023,1.0449,1.066
0.122000,-0.0694,0.2040,1.0356,1.058
0.122000,-0.0691,0.2015,1.0302,1.052
0.122000,-0.0674,0.1981,1.0282,1.049
0.123000,-0.0667,0.1952,1.0265,1.047
0.125000,-0.0657,0.1930,1.0260,1.046
0.127000,-0.0647,0.1910,1.0258,1.045
0.129000,-0.0633,0.1886,1.0253,1.044
0.137000,-0.0621,0.1871,1.0260,1.045
0.137000,-0.0594,0.1866,1.0290,1.047
0.138000,-0.0557,0.1854,1.0356,1.054
0.139000,-0.0503,0.1842,1.0429,1.060
0.141000,-0.0450,0.1849,1.0500,1.067
0.144000,-0.0425,0.1874,1.0576,1.075
0.146000,-0.0393,0.1886,1.0639,1.081
0.155000,-0.0330,0.1910,1.0720,1.089
0.155000,-0.0261,0.1952,1.0813,1.099
0.156000,-0.0200,0.1979,1.0915,1.109
0.156000,-0.0129,0.1989,1.1028,1.121
0.158000,-0.0059,0.2015,1.1120,1.130
0.161000,0.0010,0.2057,1.1208,1.140
0.163000,0.0076,0.2086,1.1264,1.146
0.171000,0.0147,0.2113,1.1296,1.149
0.172000,0.0200,0.2140,1.1328,1.153
0.172000,0.0225,0.2177,1.1338,1.155
0.173000,0.0237,0.2194,1.1333,1.155
0.176000,0.0281,0.2179,1.1333,1.154
0.178000,0.0371,0.2130,1.1323,1.153
0.180000,0.0457,0.2099,1.1274,1.148
0.189000,0.0503,0.2091,1.1218,1.142
0.189000,0.0537,0.2064,1.1167,1.137
0.190000,0.0599,0.2011,1.1128,1.132
0.191000,0.0664,0.1957,1.1096,1.129
0.192000,0.0718,0.1910,1.1035,1.122
0.195000,0.0750,0.1840,1.1003,1.118
0.197000,0.0777,0.1778,1.0996,1.117
0.219000,0.0804,0.1735,1.0981,1.115
0.221000,0.0831,0.1688,1.0962,1.112
0.221000,0.0850,0.1642,1.0925,1.108
0.222000,0.0840,0.1615,1.0869,1.102
0.223000,0.0818,0.1578,1.0798,1.094
0.223000,0.0804,0.1537,1.0717,1.086
0.224000,0.0787,0.1522,1.0632,1.077
0.224000,0.0774,0.1505,1.0544,1.068
0.225000,0.0760,0.1490,1.0436,1.057
0.225000,0.0730,0.1466,1.0341,1.047
0.226000,0.0716,0.1429,1.0246,1.037
0.228000,0.0711,0.1412,1.0133,1.026
0.229000,0.0699,0.1383,1.0048,1.017
0.236000,0.0699,0.1363,1.0001,1.012
0.237000,0.0726,0.1356,0.9975,1.009
0.237000,0.0767,0.1324,0.9948,1.006
0.240000,0.0816,0.1312,0.9926,1.005
0.241000,0.0857,0.1322,0.9894,1.002
0.244000,0.0887,0.1344,0.9860,0.999
0.246000,0.0919,0.1383,0.9786,0.993
0.255000,0.0965,0.1407,0.9708,0.986
0.255000,0.1036,0.1397,0.9655,0.981
0.255000,0.1131,0.1388,0.9589,0.975
0.256000,0.1190,0.1412,0.9547,0.972
0.258000,0.1151,0.1478,0.9540,0.972
0.261000,0.1107,0.1539,0.9537,0.972
0.263000,0.1134,0.1563,0.9503,0.970
0.271000,0.1180,0.1603,0.9491,0.970
0.272000,0.1187,0.1676,0.9510,0.973
0.272000,0.1170,0.1756,0.9523,0.975
0.273000,0.1151,0.1835,0.9530,0.977
0.275000,0.1097,0.1935,0.9554,0.981
0.278000,0.1033,0.2047,0.9586,0.986
0.280000,0.1011,0.2116,0.9618,0.990
0.288000,0.1011,0.2147,0.9633,0.992
0.288000,0.1028,0.2172,0.9633,0.993
0.289000,0.1028,0.2199,0.9642,0.994
0.291000,0.1002,0.2233,0.9635,0.994
0.293000,0.1004,0.2252,0.9637,0.995
0.295000,0.1019,0.2240,0.9652,0.996
0.297000,0.1024,0.2201,0.9650,0.995
0.318000,0.1019,0.2179,0.9655,0.995
0.318000,0.0999,0.2162,0.9686,0.997
0.319000,0.0975,0.2133,0.9703,0.998
0.319000,0.0965,0.2096,0.9689,0.996
0.319000,0.0985,0.2052,0.9691,0.995
0.320000,0.0999,0.2011,0.9703,0.996
0.320000,0.0989,0.1971,0.9703,0.995
0.320000,0.0992,0.1920,0.9701,0.994
0.320000,0.1006,0.1859,0.9674,0.990
0.322000,0.1031,0.1803,0.9647,0.987
0.324000,0.1053,0.1737,0.9633,0.984
0.327000,0.1065,0.1686,0.9615,0.982
0.329000,0.1090,0.1647,0.9584,0.978
0.337000,0.1087,0.1627,0.9562,0.976
0.338000,0.1053,0.1642,0.9567,0.976
0.338000,0.0997,0.1647,0.9576,0.977
0.339000,0.0965,0.1639,0.9579,0.977
0.342000,0.0963,0.1642,0.9572,0.976
0.344000,0.0960,0.1639,0.9584,0.977
0.346000,0.0972,0.1634,0.9608,0.979
0.355000,0.0994,0.1639,0.9630,0.982
0.356000,0.1038,0.1669,0.9667,0.986
0.356000,0.1082,0.1698,0.9701,0.991
0.356000,0.1119,0.1720,0.9725,0.994
0.359000,0.1158,0.1754,0.9755,0.998
0.361000,0.1173,0.1798,0.9760,0.999
0.363000,0.1175,0.1835,0.9738,0.998
0.372000,0.1180,0.1866,0.9725,0.997
0.373000,0.1175,0.1903,0.9703,0.996
0.373000,0.1151,0.1952,0.9689,0.995
0.373000,0.1102,0.1993,0.9691,0.996
0.376000,0.1050,0.2018,0.9699,0.996
0.378000,0.1014,0.2050,0.9703,0.997
0.381000,0.0982,0.2077,0.9733,1.000
0.388000,0.0933,0.2096,0.9784,1.005
0.389000,0.0884,0.2091,0.9830,1.009
0.389000,0.0855,0.2096,0.9865,1.012
0.391000,0.0826,0.2113,0.9923,1.018
0.393000,0.0787,0.2116,0.9979,1.023
0.395000,0.0745,0.2130,1.0014,1.026
0.397000,0.0708,0.2138,1.0045,1.029
0.417000,0.0691,0.2130,1.0060,1.031
0.418000,0.0682,0.2140,1.0072,1.032
0.418000,0.0669,0.2133,1.0072,1.032
0.418000,0.0660,0.2116,1.0038,1.028
0.419000,0.0655,0.2106,1.0009,1.025
0.419000,0.0635,0.2079,0.9984,1.022
0.419000,0.0601,0.2062,0.9950,1.018
0.420000,0.0608,0.2057,0.9931,1.016
0.420000,0.0630,0.2037,0.9896,1.012
0.422000,0.0638,0.2006,0.9848,1.007
0.424000,0.0645,0.1981,0.9843,1.006
0.427000,0.0664,0.1959,0.9835,1.005
0.429000,0.0682,0.1940,0.9811,1.002
0.432000,0.0672,0.1923,0.9801,1.001
0.434000,0.0647,0.1903,0.9794,1.000
0.437000,0.0638,0.1896,0.9806,1.001
0.439000,0.0650,0.1896,0.9821,1.002
0.442000,0.0657,0.1893,0.9811,1.001
0.444000,0.0667,0.1891,0.9818,1.002
0.446000,0.0657,0.1896,0.9838,1.004
0.449000,0.0621,0.1896,0.9840,1.004
0.451000,0.0611,0.1884,0.9857,1.005
0.454000,0.0603,0.1884,0.9877,1.007
0.456000,0.0577,0.1901,0.9894,1.009
0.459000,0.0562,0.1920,0.9923,1.012
0.461000,0.0562,0.1930,0.9916,1.012
0.464000,0.0555,0.1945,0.9894,1.010
0.467000,0.0540,0.1949,0.9877,1.008
0.469000,0.0525,0.1947,0.9860,1.006
0.471000,0.0528,0.1954,0.9845,1.005
0.473000,0.0489,0.1918,0.9752,0.995
0.476000,0.0379,0.1871,0.9606,0.979
0.478000,0.0340,0.1842,0.9545,0.973
0.481000,0.0423,0.1805,0.9598,0.978
0.487000,0.0523,0.1761,0.9701,0.987
0.488000,0.0591,0.1730,0.9806,0.997
0.489000,0.0640,0.1708,0.9894,1.006
0.493000,0.0640,0.1705,0.9918,1.008
0.494000,0.0613,0.1710,0.9911,1.008
0.496000,0.0579,0.1717,0.9918,1.008
0.498000,0.0542,0.1739,0.9938,1.010
0.503000,0.0501,0.1781,0.9992,1.016
0.504000,0.0462,0.1822,1.0041,1.022
0.505000,0.0450,0.1847,1.0067,1.025
0.507000,0.0467,0.1879,1.0075,1.026
0.510000,0.0484,0.1913,1.0063,1.025
0.512000,0.0474,0.1952,1.0053,1.025
0.515000,0.0469,0.1989,1.0048,1.025
0.517000,0.0469,0.2013,1.0038,1.025
0.520000,0.0459,0.2042,1.0036,1.025
0.523000,0.0462,0.2062,1.0036,1.026
0.525000,0.0452,0.2081,1.0038,1.026
0.527000,0.0435,0.2103,1.0043,1.027
0.530000,0.0423,0.2120,1.0033,1.026
0.533000,0.0415,0.2157,1.0011,1.025
0.534000,0.0420,0.2167,0.9984,1.023
0.537000,0.0413,0.2157,0.9953,1.019
0.539000,0.0406,0.2167,0.9921,1.016
0.542000,0.0418,0.2164,0.9899,1.014
0.545000,0.0432,0.2167,0.9860,1.010
0.547000,0.0425,0.2182,0.9799,1.005
0.550000,0.0418,0.2172,0.9752,1.000
0.552000,0.0440,0.2164,0.9728,0.998
0.554000,0.0484,0.2133,0.9716,0.996
0.557000,0.0535,0.2072,0.9699,0.993
0.559000,0.0589,0.2028,0.9703,0.993
0.561000,0.0640,0.1998,0.9716,0.994
0.564000,0.0686,0.1964,0.9716,0.994
0.567000,0.0730,0.1945,0.9716,0.994
0.569000,0.0755,0.1949,0.9738,0.996
0.571000,0.0760,0.1947,0.9777,1.000
0.573000,0.0767,0.1957,0.9813,1.004
0.576000,0.0779,0.1957,0.9840,1.006
0.579000,0.0794,0.1945,0.9860,1.008
0.582000,0.0814,0.1927,0.9884,1.010
0.588000,0.0811,0.1925,0.9928,1.015
0.592000,0.0789,0.1942,0.9989,1.021
0.593000,0.0772,0.1947,1.0033,1.025
0.593000,0.0755,0.1940,1.0063,1.028
0.593000,0.0721,0.1942,1.0077,1.029
0.600000,0.0689,0.1954,1.0087,1.030
0.608000,0.0674,0.1954,1.0077,1.029
0.609000,0.0647,0.1954,1.0055,1.026
0.609000,0.0603,0.1959,1.0026,1.023
0.609000,0.0589,0.1962,1.0006,1.021
0.609000,0.0586,0.1964,0.9994,1.020
0.610000,0.0552,0.1964,0.9972,1.018
0.613000,0.0528,0.1986,0.9948,1.016
0.615000,0.0511,0.2011,0.9933,1.015
0.617000,0.0493,0.2020,0.9921,1.014
0.620000,0.0491,0.2018,0.9911,1.013
0.622000,0.0481,0.2015,0.9872,1.009
0.625000,0.0481,0.2028,0.9830,1.005
0.627000,0.0474,0.2023,0.9818,1.004
0.630000,0.0462,0.2015,0.9804,1.002
0.633000,0.0459,0.2008,0.9779,0.999
0.635000,0.0454,0.1984,0.9769,0.998
0.637000,0.0459,0.1971,0.9784,0.999
0.639000,0.0452,0.1952,0.9806,1.001
0.643000,0.0464,0.1945,0.9818,1.002
0.645000,0.0471,0.1949,0.9826,1.003
0.647000,0.0445,0.1952,0.9833,1.003
0.650000,0.0423,0.1952,0.9850,1.005
0.652000,0.0401,0.1964,0.9865,1.007
0.655000,0.0379,0.1984,0.9860,1.006
0.656000,0.0366,0.1986,0.9840,1.005
0.659000,0.0340,0.1986,0.9840,1.004
0.661000,0.0332,0.1986,0.9848,1.005
0.664000,0.0347,0.1989,0.9843,1.005
0.667000,0.0332,0.2003,0.9838,1.005
0.669000,0.0325,0.1993,0.9835,1.004
0.671000,0.0337,0.1974,0.9826,1.003
0.674000,0.0357,0.1964,0.9838,1.004
0.676000,0.0388,0.1947,0.9845,1.004
0.678000,0.0428,0.1927,0.9845,1.004
0.681000,0.0450,0.1906,0.9850,1.004
0.687000,0.0469,0.1888,0.9860,1.005
0.687000,0.0498,0.1888,0.9874,1.007
0.689000,0.0498,0.1913,0.9887,1.008
0.692000,0.0498,0.1937,0.9896,1.010
0.699000,0.0496,0.1959,0.9904,1.011
0.700000,0.0476,0.1976,0.9906,1.011
0.700000,0.0474,0.1998,0.9918,1.013
0.710000,0.0484,0.2020,0.9938,1.015
0.711000,0.0496,0.2023,0.9938,1.015
0.711000,0.0503,0.2015,0.9945,1.016
0.711000,0.0513,0.1993,0.9953,1.016
0.712000,0.0540,0.1984,0.9955,1.017
0.713000,0.0555,0.1993,0.9950,1.016
0.715000,0.0533,0.1998,0.9931,1.014
0.718000,0.0523,0.2006,0.9928,1.014
0.720000,0.0525,0.2030,0.9914,1.013
0.723000,0.0520,0.2045,0.9899,1.012
0.725000,0.0511,0.2059,0.9894,1.012
0.727000,0.0498,0.2072,0.9892,1.012
0.730000,0.0498,0.2074,0.9894,1.012
0.733000,0.0493,0.2069,0.9892,1.012
0.735000,0.0491,0.2062,0.9909,1.013
0.737000,0.0496,0.2047,0.9923,1.014
0.739000,0.0501,0.2015,0.9923,1.014
0.742000,0.0503,0.1993,0.9926,1.014
0.744000,0.0491,0.1984,0.9909,1.012
0.747000,0.0476,0.1974,0.9904,1.011
0.750000,0.0471,0.1964,0.9906,1.011
0.752000,0.0464,0.1969,0.9909,1.011
0.755000,0.0462,0.1981,0.9918,1.012
0.757000,0.0445,0.1986,0.9916,1.012
0.759000,0.0410,0.1989,0.9901,1.011
0.762000,0.0398,0.1998,0.9884,1.009
0.764000,0.0391,0.2008,0.9872,1.008
0.767000,0.0381,0.2015,0.9865,1.008
0.770000,0.0381,0.2018,0.9852,1.006
0.772000,0.0384,0.2020,0.9840,1.005
0.774000,0.0376,0.2018,0.9828,1.004
0.776000,0.0374,0.2013,0.9808,1.002
0.779000,0.0369,0.2008,0.9791,1.000
0.781000,0.0369,0.2006,0.9774,0.998
0.790000,0.0362,0.2003,0.9769,0.998
0.791000,0.0349,0.1993,0.9750,0.996
0.791000,0.0344,0.1996,0.9723,0.993
0.792000,0.0342,0.1991,0.9728,0.994
0.798000,0.0352,0.1976,0.9733,0.994
0.798000,0.0357,0.1964,0.9711,0.991
0.800000,0.0366,0.1957,0.9701,0.990
0.809000,0.0376,0.1945,0.9706,0.991
0.809000,0.0384,0.1935,0.9711,0.991
0.810000,0.0381,0.1920,0.9708,0.990
0.810000,0.0366,0.1910,0.9699,0.989
0.811000,0.0371,0.1908,0.9703,0.990
0.813000,0.0388,0.1903,0.9718,0.991
0.815000,0.0386,0.1906,0.9728,0.992
0.821000,0.0384,0.1903,0.9733,0.992
0.822000,0.0396,0.1906,0.9757,0.995
0.823000,0.0401,0.1910,0.9804,1.000
0.826000,0.0396,0.1918,0.9818,1.001
0.829000,0.0406,0.1925,0.9828,1.002
0.830000,0.0406,0.1927,0.9852,1.005
0.832000,0.0384,0.1937,0.9874,1.007
0.835000,0.0374,0.1949,0.9887,1.008
0.837000,0.0384,0.1959,0.9901,1.010
0.841000,0.0391,0.1974,0.9918,1.012
0.842000,0.0393,0.1981,0.9933,1.014
0.844000,0.0403,0.1979,0.9962,1.016
0.847000,0.0425,0.1981,0.9987,1.019
0.851000,0.0440,0.1984,1.0011,1.022
0.852000,0.0452,0.1984,1.0028,1.023
0.855000,0.0471,0.1984,1.0036,1.024
0.857000,0.0481,0.1986,1.0021,1.023
0.860000,0.0484,0.1981,1.0021,1.023
0.862000,0.0479,0.1986,1.0028,1.023
0.864000,0.0474,0.2001,1.0026,1.023
0.870000,0.0471,0.2003,1.0041,1.025
0.870000,0.0469,0.2023,1.0067,1.028
0.872000,0.0479,0.2050,1.0077,1.029
0.879000,0.0476,0.2042,1.0082,1.030
0.880000,0.0474,0.2035,1.0097,1.031
0.880000,0.0486,0.2035,1.0089,1.030
0.881000,0.0486,0.2023,1.0082,1.029
0.890000,0.0493,0.2018,1.0094,1.031
0.891000,0.0498,0.2025,1.0085,1.030
0.891000,0.0498,0.2028,1.0072,1.029
0.892000,0.0508,0.2030,1.0075,1.029
0.893000,0.0501,0.2035,1.0082,1.030
0.896000,0.0496,0.2035,1.0089,1.030
0.898000,0.0501,0.2035,1.0070,1.029
0.901000,0.0513,0.2020,1.0043,1.026
0.903000,0.0530,0.2011,0.9997,1.021
0.905000,0.0540,0.1984,0.9945,1.016
0.908000,0.0520,0.1952,0.9933,1.014
0.911000,0.0481,0.1949,0.9936,1.014
0.913000,0.0454,0.1947,0.9953,1.015
0.915000,0.0447,0.1935,0.9972,1.017
0.918000,0.0432,0.1932,0.9975,1.017
0.921000,0.0408,0.1940,0.9982,1.018
0.923000,0.0393,0.1937,0.9970,1.016
0.925000,0.0371,0.1925,0.9945,1.014
0.927000,0.0330,0.1910,0.9926,1.011
0.930000,0.0315,0.1910,0.9914,1.010
0.933000,0.0305,0.1915,0.9894,1.008
0.935000,0.0296,0.1903,0.9857,1.004
0.938000,0.0296,0.1888,0.9833,1.002
0.940000,0.0293,0.1876,0.9816,1.000
0.942000,0.0293,0.1857,0.9804,0.998
0.945000,0.0281,0.1847,0.9801,0.998
0.947000,0.0264,0.1837,0.9811,0.998
0.951000,0.0244,0.1842,0.9816,0.999
0.952000,0.0230,0.1844,0.9806,0.998
0.955000,0.0239,0.1840,0.9806,0.998
0.957000,0.0264,0.1837,0.9799,0.997
0.960000,0.0278,0.1837,0.9786,0.996
0.962000,0.0283,0.1842,0.9779,0.996
0.964000,0.0288,0.1866,0.9772,0.995
0.969000,0.0298,0.1896,0.9784,0.997
0.972000,0.0310,0.1913,0.9801,0.999
0.972000,0.0335,0.1930,0.9806,1.000
0.974000,0.0371,0.1949,0.9823,1.002
0.976000,0.0388,0.1976,0.9843,1.005
0.979000,0.0391,0.1986,0.9857,1.006
0.982000,0.0410,0.2001,0.9867,1.008
0.989000,0.0437,0.2011,0.9867,1.008
0.991000,0.0457,0.2011,0.9870,1.008
0.991000,0.0476,0.2008,0.9879,1.009
0.992000,0.0484,0.2003,0.9906,1.012
0.993000,0.0481,0.2001,0.9914,1.012
0.996000,0.0491,0.2003,0.9911,1.012
0.998000,0.0496,0.2011,0.9921,1.013
1.013000,0.0496,0.2018,0.9918,1.013
1.014000,0.0493,0.2006,0.9926,1.014
1.015000,0.0493,0.2003,0.9933,1.015
1.015000,0.0508,0.1984,0.9960,1.017
1.016000,0.0503,0.1969,0.9992,1.020
1.016000,0.0491,0.1969,0.9997,1.020
1.017000,0.0493,0.1959,1.0004,1.021
1.021000,0.0481,0.1957,1.0004,1.020
1.021000,0.0467,0.1945,1.0004,1.020
1.022000,0.0450,0.1935,1.0009,1.020
1.025000,0.0423,0.1940,1.0009,1.020
1.027000,0.0420,0.1935,1.0006,1.020
1.030000,0.0403,0.1932,1.0021,1.021
1.032000,0.0379,0.1937,1.0033,1.023
1.035000,0.0374,0.1925,1.0019,1.021
1.037000,0.0374,0.1920,1.0006,1.020
1.040000,0.0371,0.1910,1.0004,1.019
1.043000,0.0366,0.1893,1.0011,1.020
1.045000,0.0349,0.1884,0.9992,1.017
1.047000,0.0337,0.1871,0.9979,1.016
1.050000,0.0347,0.1871,0.9984,1.016
1.053000,0.0352,0.1874,0.9975,1.016
1.055000,0.0349,0.1876,0.9960,1.014
1.057000,0.0340,0.1896,0.9962,1.015
1.059000,0.0335,0.1903,0.9962,1.015
1.062000,0.0327,0.1908,0.9948,1.013
1.064000,0.0315,0.1915,0.9936,1.012
1.071000,0.0330,0.1918,0.9918,1.011
1.072000,0.0347,0.1923,0.9896,1.009
1.079000,0.0354,0.1925,0.9894,1.009
1.079000,0.0364,0.1930,0.9906,1.010
1.080000,0.0362,0.1932,0.9911,1.010
1.080000,0.0362,0.1935,0.9921,1.011
1.085000,0.0364,0.1947,0.9926,1.012
1.085000,0.0362,0.1964,0.9936,1.013
1.090000,0.0362,0.1991,0.9945,1.015
1.091000,0.0347,0.2003,0.9943,1.015
1.092000,0.0342,0.1996,0.9943,1.015
1.094000,0.0357,0.1996,0.9933,1.014
1.096000,0.0379,0.1996,0.9931,1.014
1.098000,0.0388,0.2001,0.9943,1.015
1.101000,0.0393,0.2011,0.9943,1.015
1.104000,0.0398,0.1993,0.9948,1.015
1.106000,0.0398,0.1981,0.9953,1.016
1.108000,0.0403,0.1986,0.9957,1.016
1.111000,0.0406,0.1989,0.9957,1.016
1.113000,0.0403,0.1996,0.9962,1.017
1.115000,0.0406,0.2008,0.9950,1.016
1.119000,0.0408,0.2008,0.9940,1.015
1.121000,0.0415,0.2006,0.9940,1.015
1.123000,0.0410,0.2013,0.9931,1.014
1.125000,0.0401,0.2011,0.9909,1.012
1.128000,0.0386,0.2013,0.9892,1.010
1.131000,0.0364,0.2025,0.9874,1.009
1.133000,0.0364,0.2023,0.9848,1.006
1.135000,0.0359,0.2011,0.9830,1.004
1.138000,0.0362,0.2001,0.9826,1.003
1.140000,0.0381,0.1991,0.9813,1.002
1.143000,0.0388,0.2001,0.9786,1.000
1.145000,0.0379,0.2013,0.9774,0.999
1.147000,0.0366,0.2003,0.9760,0.997
1.151000,0.0362,0.1996,0.9760,0.997
1.154000,0.0359,0.2008,0.9760,0.997
1.156000,0.0364,0.2008,0.9750,0.996
1.157000,0.0352,0.1991,0.9750,0.996
1.160000,0.0349,0.1991,0.9757,0.996
1.162000,0.0359,0.1991,0.9752,0.996
1.164000,0.0349,0.1969,0.9767,0.997
1.168000,0.0337,0.1957,0.9796,1.000
1.169000,0.0327,0.1957,0.9804,1.000
1.172000,0.0305,0.1954,0.9826,1.002
1.175000,0.0298,0.1942,0.9855,1.005
1.177000,0.0305,0.1940,0.9850,1.004
1.179000,0.0305,0.1945,0.9845,1.004
1.181000,0.0296,0.1930,0.9857,1.005
1.191000,0.0300,0.1908,0.9860,1.005
1.192000,0.0305,0.1903,0.9870,1.006
1.193000,0.0300,0.1891,0.9874,1.006
1.193000,0.0298,0.1876,0.9874,1.006
1.194000,0.0288,0.1864,0.9879,1.006
1.196000,0.0288,0.1852,0.9872,1.005
1.198000,0.0291,0.1837,0.9879,1.005
1.218000,0.0300,0.1837,0.9889,1.006
1.219000,0.0315,0.1842,0.9904,1.008
1.220000,0.0305,0.1835,0.9906,1.008
1.221000,0.0298,0.1822,0.9892,1.006
1.221000,0.0315,0.1830,0.9884,1.006
1.221000,0.0320,0.1842,0.9877,1.005
1.222000,0.0340,0.1840,0.9870,1.005
1.222000,0.0364,0.1842,0.9882,1.006
1.222000,0.0374,0.1862,0.9894,1.007
1.222000,0.0391,0.1886,0.9894,1.008
1.225000,0.0401,0.1903,0.9882,1.007
1.228000,0.0391,0.1930,0.9867,1.006
1.230000,0.0384,0.1945,0.9862,1.006
1.232000,0.0386,0.1959,0.9867,1.007
1.235000,0.0384,0.1984,0.9872,1.008
1.237000,0.0376,0.2001,0.9870,1.008
1.240000,0.0366,0.2008,0.9855,1.006
1.243000,0.0364,0.2025,0.9848,1.006
1.244000,0.0371,0.2033,0.9860,1.007
1.247000,0.0393,0.2030,0.9877,1.009
1.250000,0.0401,0.2040,0.9877,1.009
1.252000,0.0396,0.2045,0.9877,1.009
1.255000,0.0401,0.2037,0.9889,1.010
1.257000,0.0393,0.2033,0.9896,1.011
1.260000,0.0393,0.2042,0.9884,1.010
1.263000,0.0406,0.2047,0.9879,1.010
1.264000,0.0403,0.2052,0.9914,1.013
1.271000,0.0384,0.2052,0.9933,1.015
1.271000,0.0391,0.2047,0.9931,1.015
1.272000,0.0413,0.2042,0.9945,1.016
1.274000,0.0406,0.2033,0.9960,1.017
1.276000,0.0388,0.2035,0.9977,1.019
1.279000,0.0386,0.2035,1.0004,1.022
1.284000,0.0374,0.2023,1.0028,1.024
1.291000,0.0369,0.2008,1.0031,1.024
1.291000,0.0386,0.2001,1.0041,1.025
1.292000,0.0386,0.1989,1.0070,1.027
1.292000,0.0379,0.1981,1.0097,1.030
1.294000,0.0362,0.1976,1.0114,1.031
1.296000,0.0344,0.1974,1.0111,1.031
1.299000,0.0337,0.1974,1.0109,1.031
1.301000,0.0325,0.1964,1.0107,1.030
1.304000,0.0310,0.1964,1.0094,1.029
1.306000,0.0296,0.1967,1.0097,1.029
1.310000,0.0276,0.1964,1.0097,1.029
1.311000,0.0266,0.1964,1.0087,1.028
1.313000,0.0261,0.1964,1.0067,1.026
1.315000,0.0259,0.1969,1.0055,1.025
1.318000,0.0261,0.1971,1.0036,1.023
1.321000,0.0257,0.1974,1.0019,1.021
1.323000,0.0249,0.1981,1.0004,1.020
1.325000,0.0239,0.1989,0.9982,1.018
1.328000,0.0242,0.1991,0.9957,1.016
1.330000,0.0249,0.2008,0.9926,1.013
1.332000,0.0257,0.2018,0.9914,1.012
1.335000,0.0278,0.2011,0.9914,1.012
1.338000,0.0288,0.2013,0.9896,1.010
1.341000,0.0288,0.2028,0.9867,1.008
1.343000,0.0308,0.2040,0.9840,1.005
1.345000,0.0332,0.2042,0.9823,1.004
1.347000,0.0342,0.2033,0.9811,1.003
1.351000,0.0364,0.2011,0.9801,1.001
1.354000,0.0410,0.2003,0.9799,1.001
1.357000,0.0425,0.2001,0.9816,1.003
1.358000,0.0388,0.1996,0.9828,1.004
1.360000,0.0366,0.1993,0.9811,1.002
1.363000,0.0357,0.1991,0.9808,1.001
1.364000,0.0342,0.1984,0.9821,1.002
1.367000,0.0332,0.1986,0.9821,1.003
1.370000,0.0330,0.1976,0.9818,1.002
1.372000,0.0310,0.1969,0.9804,1.000
1.375000,0.0286,0.1967,0.9791,0.999
1.379000,0.0269,0.1949,0.9796,0.999
1.379000,0.0249,0.1942,0.9791,0.999
1.381000,0.0239,0.1935,0.9777,0.997
1.393000,0.0247,0.1945,0.9791,0.999
1.394000,0.0266,0.1957,0.9816,1.001
1.394000,0.0274,0.1940,0.9801,0.999
1.394000,0.0269,0.1925,0.9796,0.999
1.395000,0.0276,0.1913,0.9804,0.999
1.396000,0.0296,0.1908,0.9794,0.998
