Timestamp,gx,gy,gz,ax,ay,az
2020-12-01 18:41:13.1520,-0.12408839166164398,-0.6006965041160583,0.3801329433917999,0.133544921875,-0.9340667724609376,-0.380096435546875
2020-12-01 18:41:13.1630,-0.12408839166164398,-0.6006965041160583,0.3801329433917999,0.133544921875,-0.9340667724609376,-0.380096435546875
2020-12-01 18:41:13.1840,-0.233137920498848,-0.26371634006500244,0.334171324968338,-0.06475830078125,-0.8615570068359375,-0.3675689697265625
2020-12-01 18:41:13.2170,0.017165403813123703,0.7904797196388245,0.19663476943969727,-0.1269989013671875,-0.9996337890625,-0.1058197021484375
2020-12-01 18:41:13.2350,0.07956193387508392,0.25863555073738104,0.2703087031841278,0.0688018798828125,-1.0176239013671875,-0.1914825439453125
2020-12-01 18:41:13.2520,0.06150037795305253,-0.4324643313884735,0.4290016889572144,0.131317138671875,-1.0097808837890625,-0.259033203125
2020-12-01 18:41:13.2680,0.06150037795305253,-0.4324643313884735,0.4290016889572144,0.131317138671875,-1.0097808837890625,-0.259033203125
2020-12-01 18:41:13.2850,0.044491034001111984,-0.6483907699584961,0.4101057648658752,0.0108642578125,-0.9243621826171876,-0.30865478515625
2020-12-01 18:41:13.3040,0.03725789114832878,-0.2880821228027344,0.3767664432525635,-0.02496337890625,-0.941558837890625,-0.2270660400390625
2020-12-01 18:41:13.3350,0.10049864649772644,0.5202440023422241,0.16908569633960724,-0.0331573486328125,-1.003143310546875,-0.1085662841796875
2020-12-01 18:41:13.3520,0.10049864649772644,0.5202440023422241,0.16908569633960724,0.0376434326171875,-0.9704742431640624,-0.0911865234375
2020-12-01 18:41:13.3680,0.0371210016310215,0.2937682271003723,0.11507119238376615,0.0376434326171875,-0.9704742431640624,-0.0911865234375
2020-12-01 18:41:13.3850,-0.13499164581298828,-0.3755153119564056,0.2175477743148804,0.0370635986328125,-0.95489501953125,-0.2113189697265625
2020-12-01 18:41:13.4030,-0.25047004222869873,-0.6396042108535767,0.2796260416507721,-0.109130859375,-0.9413604736328124,-0.2936553955078125
2020-12-01 18:41:13.4350,-0.15548546612262726,0.3786042928695679,0.08519238978624344,-0.3054656982421875,-1.025421142578125,-0.197540283203125
2020-12-01 18:41:13.4520,-0.15548546612262726,0.3786042928695679,0.08519238978624344,-0.169036865234375,-0.9928436279296876,-0.2042388916015625
2020-12-01 18:41:13.4680,-0.059173308312892914,0.4904027283191681,0.2277492731809616,-0.169036865234375,-0.9928436279296876,-0.2042388916015625
2020-12-01 18:41:13.4850,0.027634024620056152,0.17968428134918213,0.30476710200309753,-0.06427001953125,-0.9997100830078124,-0.2316741943359375
2020-12-01 18:41:13.5030,0.040170054882764816,-0.012548814527690409,0.2153692990541458,0.0296173095703125,-0.93853759765625,-0.228790283203125
2020-12-01 18:41:13.5350,-0.04194105789065361,-0.4062724113464356,0.3196821212768555,-0.127105712890625,-0.8918914794921875,-0.4295501708984375
2020-12-01 18:41:13.5520,-0.04194105789065361,-0.4062724113464356,0.3196821212768555,-0.4044647216796875,-0.9338226318359376,-0.34033203125
2020-12-01 18:41:13.5680,0.13058863580226898,0.07138523459434509,0.1831250786781311,-0.4044647216796875,-0.9338226318359376,-0.34033203125
2020-12-01 18:41:13.5850,0.2406733334064484,0.387632429599762,0.09360744804143906,-0.2480926513671875,-1.018463134765625,-0.283599853515625
2020-12-01 18:41:13.6040,0.24058836698532104,0.16134388744831085,0.21092554926872253,-0.0147857666015625,-0.9875030517578124,-0.3148956298828125
2020-12-01 18:41:13.6350,0.284973680973053,-0.2236884832382202,0.09223778545856476,-0.0530853271484375,-0.9589691162109376,-0.206298828125
2020-12-01 18:41:13.6510,0.284973680973053,-0.2236884832382202,0.09223778545856476,-0.05908203125,-0.8781890869140625,-0.1895751953125
2020-12-01 18:41:13.6680,0.2394554615020752,-0.5474742650985718,-0.006665625609457493,-0.05908203125,-0.8781890869140625,-0.1895751953125
2020-12-01 18:41:13.6840,0.21513840556144714,-0.6990517973899841,0.009557552635669708,-0.173126220703125,-0.9020233154296876,-0.2368927001953125
2020-12-01 18:41:13.7040,0.25390443205833435,-0.4229270219802856,-0.04972068592905998,-0.3179168701171875,-1.02423095703125,-0.22412109375
2020-12-01 18:41:13.7350,0.25116166472435003,-0.1239704117178917,-0.11224930733442308,-0.1472625732421875,-0.921875,-0.19451904296875
2020-12-01 18:41:13.7510,0.25116166472435003,-0.1239704117178917,-0.11224930733442308,-0.1472625732421875,-0.921875,-0.19451904296875
2020-12-01 18:41:13.7680,0.2048889696598053,-0.2402283102273941,-0.1024336963891983,-0.2360076904296875,-0.926910400390625,-0.225738525390625
