Timestamp,gx,gy,gz,ax,ay,az
2020-12-01 18:34:49.8690,0.043293945491313934,0.2180202156305313,0.2501128911972046,0.2737579345703125,-0.4706573486328125,-0.85931396484375
2020-12-01 18:34:49.8790,0.043293945491313934,0.2180202156305313,0.2501128911972046,0.2737579345703125,-0.4706573486328125,-0.85931396484375
2020-12-01 18:34:49.9010,-0.10484865307807922,0.11372043937444687,0.2311272323131561,0.3018951416015625,-0.483001708984375,-0.852386474609375
2020-12-01 18:34:49.9340,-0.23584555089473724,-0.0031185615807771683,0.220530778169632,0.3955230712890625,-0.4901275634765625,-0.8453826904296875
2020-12-01 18:34:49.9510,-0.240555077791214,0.07904767990112305,0.08662064373493195,0.3576812744140625,-0.4784088134765625,-0.842071533203125
2020-12-01 18:34:49.9680,-0.21268031001091006,0.20196694135665894,-0.0336301326751709,0.3240814208984375,-0.4568023681640625,-0.8124237060546875
2020-12-01 18:34:49.9850,-0.21268031001091006,0.20196694135665894,-0.0336301326751709,0.31597900390625,-0.460235595703125,-0.826995849609375
2020-12-01 18:34:50.0010,-0.13023656606674194,0.2953642606735229,-0.0750148594379425,0.31597900390625,-0.460235595703125,-0.826995849609375
2020-12-01 18:34:50.0190,-0.02849182859063148,0.30500519275665283,-0.04639013484120369,0.3416900634765625,-0.472259521484375,-0.833892822265625
2020-12-01 18:34:50.0510,-0.12018126994371416,0.099710613489151,-0.032290827482938766,0.34014892578125,-0.4920196533203125,-0.831756591796875
2020-12-01 18:34:50.0680,-0.16034279763698578,0.02383076399564743,-0.033142507076263435,0.35687255859375,-0.47149658203125,-0.82177734375
2020-12-01 18:34:50.0850,-0.16034279763698578,0.02383076399564743,-0.033142507076263435,0.347259521484375,-0.4742889404296875,-0.81365966796875
2020-12-01 18:34:50.1010,-0.17530390620231628,-0.03280721604824066,-0.03001968376338482,0.347259521484375,-0.4742889404296875,-0.81365966796875
2020-12-01 18:34:50.1190,-0.14965234696865082,0.03644988685846329,0.0009070726810023188,0.353240966796875,-0.462677001953125,-0.7974395751953125
2020-12-01 18:34:50.1510,-0.13327789306640625,0.16741935908794406,-0.05841164290904999,0.344482421875,-0.4459991455078125,-0.8063812255859375
2020-12-01 18:34:50.1680,-0.10922848433256148,0.11363521963357925,-0.052566006779670715,0.3586578369140625,-0.4588470458984375,-0.82208251953125
2020-12-01 18:34:50.1840,-0.10922848433256148,0.11363521963357925,-0.052566006779670715,0.40020751953125,-0.431915283203125,-0.8061981201171875
2020-12-01 18:34:50.2020,-0.11189378052949904,0.2209150642156601,-0.054922904819250114,0.40020751953125,-0.431915283203125,-0.8061981201171875
2020-12-01 18:34:50.2210,-0.07022862136363983,0.3079357147216797,-0.09375498443841934,0.3827972412109375,-0.4351348876953125,-0.8092803955078125
2020-12-01 18:34:50.2520,-0.09653719514608383,0.31121328473091125,-0.10049012303352356,0.3686981201171875,-0.43206787109375,-0.813720703125
2020-12-01 18:34:50.2690,-0.1417131870985031,0.4647993743419647,-0.13961488008499146,0.37664794921875,-0.4134979248046875,-0.7938385009765625
