time,gFx,gFy,gFz,TgF
1.109000,0.5813,0.7636,-0.3038,1.007
1.110000,0.5810,0.7641,-0.3038,1.007
1.110000,0.5815,0.7641,-0.3036,1.007
1.111000,0.5825,0.7641,-0.3029,1.007
1.111000,0.5827,0.7646,-0.3021,1.008
1.111000,0.5825,0.7648,-0.3021,1.008
1.112000,0.5827,0.7648,-0.3021,1.008
1.131000,0.5830,0.7653,-0.3024,1.008
1.132000,0.5835,0.7658,-0.3026,1.009
1.132000,0.5830,0.7658,-0.3029,1.009
1.133000,0.5830,0.7653,-0.3026,1.009
1.133000,0.5830,0.7653,-0.3026,1.009
1.133000,0.5830,0.7648,-0.3031,1.008
1.133000,0.5825,0.7641,-0.3033,1.008
1.134000,0.5825,0.7644,-0.3036,1.008
1.134000,0.5825,0.7648,-0.3043,1.008
1.134000,0.5822,0.7653,-0.3053,1.009
1.136000,0.5822,0.7651,-0.3051,1.009
1.136000,0.5825,0.7646,-0.3048,1.008
1.140000,0.5825,0.7646,-0.3046,1.008
1.140000,0.5827,0.7651,-0.3048,1.009
1.143000,0.5835,0.7658,-0.3058,1.010
1.144000,0.5840,0.7658,-0.3063,1.011
1.147000,0.5847,0.7656,-0.3065,1.011
1.147000,0.5852,0.7656,-0.3075,1.011
1.153000,0.5852,0.7653,-0.3077,1.011
1.154000,0.5847,0.7648,-0.3075,1.011
1.155000,0.5842,0.7641,-0.3085,1.010
1.156000,0.5844,0.7641,-0.3097,1.011
1.162000,0.5847,0.7641,-0.3097,1.011
1.162000,0.5849,0.7636,-0.3095,1.010
1.163000,0.5847,0.7624,-0.3099,1.010
1.163000,0.5842,0.7622,-0.3109,1.009
1.168000,0.5844,0.7624,-0.3104,1.010
1.169000,0.5847,0.7622,-0.3087,1.009
1.171000,0.5852,0.7619,-0.3080,1.009
1.172000,0.5862,0.7614,-0.3073,1.009
1.176000,0.5866,0.7607,-0.3063,1.008
1.176000,0.5866,0.7604,-0.3068,1.008
1.179000,0.5871,0.7609,-0.3075,1.009
1.179000,0.5874,0.7622,-0.3075,1.010
1.186000,0.5874,0.7626,-0.3070,1.010
1.187000,0.5866,0.7622,-0.3070,1.010
1.188000,0.5859,0.7614,-0.3075,1.009
1.188000,0.5859,0.7604,-0.3082,1.008
1.192000,0.5862,0.7602,-0.3092,1.009
1.192000,0.5866,0.7604,-0.3095,1.009
1.196000,0.5876,0.7609,-0.3092,1.010
1.196000,0.5881,0.7614,-0.3095,1.011
1.205000,0.5884,0.7614,-0.3099,1.011
1.206000,0.5881,0.7609,-0.3107,1.011
1.213000,0.5879,0.7604,-0.3112,1.010
1.214000,0.5876,0.7607,-0.3114,1.010
1.214000,0.5871,0.7612,-0.3117,1.011
1.215000,0.5874,0.7619,-0.3114,1.011
1.215000,0.5876,0.7624,-0.3117,1.012
1.215000,0.5871,0.7634,-0.3119,1.012
1.219000,0.5864,0.7639,-0.3129,1.013
1.220000,0.5866,0.7639,-0.3139,1.013
1.220000,0.5879,0.7636,-0.3141,1.014
1.220000,0.5881,0.7629,-0.3139,1.013
1.223000,0.5879,0.7626,-0.3136,1.013
1.224000,0.5876,0.7629,-0.3129,1.013
1.229000,0.5871,0.7634,-0.3124,1.012
1.229000,0.5876,0.7634,-0.3121,1.013
1.231000,0.5879,0.7624,-0.3117,1.012
1.231000,0.5884,0.7612,-0.3109,1.011
1.236000,0.5888,0.7609,-0.3109,1.011
1.237000,0.5891,0.7609,-0.3097,1.011
1.240000,0.5876,0.7607,-0.3070,1.009
1.241000,0.5844,0.7597,-0.3058,1.006
1.245000,0.5810,0.7597,-0.3063,1.004
1.246000,0.5788,0.7607,-0.3075,1.004
1.247000,0.5796,0.7619,-0.3085,1.006
1.247000,0.5827,0.7619,-0.3087,1.008
1.252000,0.5854,0.7612,-0.3075,1.008
1.253000,0.5876,0.7609,-0.3051,1.009
1.255000,0.5903,0.7609,-0.3019,1.009
1.256000,0.5918,0.7614,-0.2989,1.010
1.260000,0.5915,0.7617,-0.2977,1.009
1.260000,0.5898,0.7609,-0.2980,1.008
1.263000,0.5866,0.7595,-0.2985,1.005
1.263000,0.5840,0.7585,-0.2997,1.003
1.267000,0.5822,0.7582,-0.3007,1.002
1.268000,0.5818,0.7580,-0.3014,1.002
1.271000,0.5820,0.7578,-0.3009,1.002
1.272000,0.5822,0.7585,-0.2997,1.002
1.275000,0.5815,0.7590,-0.2985,1.002
1.275000,0.5813,0.7595,-0.2967,1.001
1.280000,0.5818,0.7597,-0.2960,1.002
1.280000,0.5827,0.7604,-0.2963,1.003
1.288000,0.5835,0.7612,-0.2960,1.004
1.289000,0.5844,0.7617,-0.2960,1.005
1.289000,0.5854,0.7626,-0.2967,1.006
1.289000,0.5866,0.7631,-0.2985,1.008
1.294000,0.5871,0.7636,-0.3002,1.009
1.294000,0.5881,0.7646,-0.3009,1.010
1.298000,0.5893,0.7656,-0.3009,1.012
1.299000,0.5901,0.7658,-0.3011,1.013
1.307000,0.5906,0.7663,-0.3021,1.014
1.309000,0.5910,0.7666,-0.3026,1.014
1.309000,0.5915,0.7673,-0.3031,1.015
1.310000,0.5918,0.7683,-0.3033,1.016
1.311000,0.5918,0.7695,-0.3031,1.017
1.312000,0.5908,0.7702,-0.3021,1.017
1.313000,0.5901,0.7710,-0.3011,1.016
1.314000,0.5898,0.7710,-0.3009,1.016
1.317000,0.5896,0.7717,-0.3004,1.017
1.318000,0.5888,0.7727,-0.2994,1.017
1.322000,0.5879,0.7732,-0.2980,1.016
1.323000,0.5876,0.7736,-0.2960,1.016
1.324000,0.5866,0.7739,-0.2943,1.015
1.325000,0.5854,0.7736,-0.2928,1.013
1.327000,0.5847,0.7739,-0.2923,1.013
1.328000,0.5842,0.7741,-0.2921,1.013
1.331000,0.5835,0.7739,-0.2914,1.012
1.331000,0.5830,0.7741,-0.2901,1.012
1.336000,0.5827,0.7744,-0.2899,1.012
1.337000,0.5830,0.7744,-0.2906,1.012
1.339000,0.5832,0.7736,-0.2909,1.012
1.339000,0.5835,0.7729,-0.2909,1.011
1.343000,0.5837,0.7719,-0.2906,1.010
1.343000,0.5842,0.7705,-0.2904,1.010
1.347000,0.5849,0.7688,-0.2906,1.009
1.348000,0.5852,0.7678,-0.2904,1.008
1.354000,0.5844,0.7678,-0.2909,1.008
1.356000,0.5842,0.7675,-0.2926,1.008
1.356000,0.5837,0.7668,-0.2945,1.008
1.357000,0.5837,0.7653,-0.2960,1.007
1.360000,0.5840,0.7646,-0.2965,1.007
1.360000,0.5840,0.7639,-0.2965,1.006
1.363000,0.5835,0.7629,-0.2965,1.005
1.364000,0.5837,0.7626,-0.2965,1.005
1.368000,0.5842,0.7629,-0.2967,1.006
1.369000,0.5842,0.7626,-0.2972,1.006
1.371000,0.5842,0.7619,-0.2982,1.005
1.372000,0.5840,0.7609,-0.2980,1.004
1.376000,0.5835,0.7609,-0.2975,1.004
1.376000,0.5835,0.7612,-0.2980,1.004
1.379000,0.5825,0.7614,-0.2987,1.004
1.379000,0.5815,0.7609,-0.2992,1.003
1.385000,0.5813,0.7602,-0.2989,1.003
1.387000,0.5815,0.7597,-0.2982,1.002
1.389000,0.5815,0.7595,-0.2972,1.002
1.389000,0.5815,0.7592,-0.2975,1.002
1.392000,0.5818,0.7587,-0.2982,1.002
1.393000,0.5813,0.7585,-0.2985,1.001
1.396000,0.5813,0.7580,-0.2972,1.000
1.397000,0.5815,0.7568,-0.2967,0.999
1.407000,0.5818,0.7565,-0.2967,0.999
1.408000,0.5818,0.7568,-0.2980,1.000
1.408000,0.5818,0.7573,-0.2994,1.001
1.408000,0.5825,0.7578,-0.3007,1.002
1.410000,0.5827,0.7587,-0.3014,1.003
1.410000,0.5822,0.7587,-0.3014,1.003
1.426000,0.5827,0.7585,-0.3014,1.003
1.426000,0.5840,0.7585,-0.3016,1.004
1.427000,0.5847,0.7587,-0.3019,1.004
1.427000,0.5840,0.7590,-0.3016,1.004
1.427000,0.5830,0.7592,-0.3016,1.004
1.427000,0.5835,0.7590,-0.3021,1.004
1.428000,0.5844,0.7595,-0.3026,1.005
1.428000,0.5852,0.7602,-0.3026,1.006
1.428000,0.5857,0.7604,-0.3033,1.007
1.428000,0.5854,0.7600,-0.3038,1.006
1.434000,0.5854,0.7604,-0.3038,1.007
1.435000,0.5854,0.7614,-0.3036,1.007
1.437000,0.5854,0.7622,-0.3033,1.008
1.438000,0.5859,0.7622,-0.3038,1.008
1.439000,0.5864,0.7622,-0.3046,1.009
1.439000,0.5866,0.7624,-0.3051,1.009
1.447000,0.5864,0.7626,-0.3051,1.009
1.447000,0.5862,0.7631,-0.3048,1.009
1.447000,0.5866,0.7639,-0.3053,1.010
1.448000,0.5876,0.7644,-0.3063,1.012
1.451000,0.5879,0.7646,-0.3068,1.012
1.452000,0.5881,0.7646,-0.3070,1.012
1.455000,0.5886,0.7653,-0.3068,1.013
1.455000,0.5893,0.7658,-0.3068,1.014
1.459000,0.5906,0.7663,-0.3070,1.015
1.459000,0.5913,0.7670,-0.3073,1.016
1.462000,0.5923,0.7675,-0.3068,1.017
1.463000,0.5925,0.7678,-0.3065,1.017
1.468000,0.5920,0.7680,-0.3070,1.017
1.468000,0.5913,0.7685,-0.3085,1.018
1.471000,0.5906,0.7690,-0.3095,1.018
1.472000,0.5913,0.7685,-0.3099,1.018
1.476000,0.5918,0.7680,-0.3099,1.018
1.476000,0.5920,0.7680,-0.3095,1.018
1.479000,0.5923,0.7683,-0.3087,1.018
1.479000,0.5928,0.7685,-0.3077,1.018
1.488000,0.5932,0.7680,-0.3075,1.018
1.489000,0.5937,0.7675,-0.3077,1.018
1.489000,0.5940,0.7678,-0.3077,1.018
1.497000,0.5942,0.7685,-0.3073,1.019
1.497000,0.5932,0.7680,-0.3068,1.018
1.497000,0.5915,0.7668,-0.3065,1.016
1.498000,0.5898,0.7656,-0.3065,1.014
1.498000,0.5893,0.7651,-0.3060,1.013
1.501000,0.5893,0.7646,-0.3051,1.012
1.502000,0.5888,0.7634,-0.3048,1.011
1.503000,0.5888,0.7624,-0.3048,1.010
1.504000,0.5884,0.7622,-0.3043,1.010
1.507000,0.5881,0.7617,-0.3036,1.009
1.508000,0.5876,0.7607,-0.3024,1.008
1.512000,0.5876,0.7602,-0.3021,1.007
1.513000,0.5874,0.7597,-0.3016,1.007
1.519000,0.5869,0.7587,-0.3014,1.005
1.520000,0.5862,0.7585,-0.3011,1.005
1.521000,0.5857,0.7587,-0.3009,1.005
1.521000,0.5849,0.7590,-0.3004,1.004
1.524000,0.5844,0.7587,-0.3002,1.004
1.525000,0.5840,0.7587,-0.2999,1.003
1.528000,0.5830,0.7582,-0.3002,1.002
1.528000,0.5827,0.7578,-0.2999,1.002
1.531000,0.5830,0.7578,-0.3004,1.002
1.532000,0.5835,0.7575,-0.3011,1.002
1.537000,0.5840,0.7573,-0.3021,1.003
1.539000,0.5842,0.7575,-0.3021,1.003
1.540000,0.5844,0.7578,-0.3021,1.004
1.540000,0.5844,0.7578,-0.3024,1.004
1.545000,0.5844,0.7578,-0.3019,1.003
1.545000,0.5842,0.7578,-0.3014,1.003
1.547000,0.5842,0.7580,-0.3014,1.003
1.547000,0.5840,0.7580,-0.3014,1.003
1.552000,0.5842,0.7575,-0.3011,1.003
1.553000,0.5844,0.7568,-0.3002,1.002
1.555000,0.5844,0.7568,-0.2997,1.002
1.556000,0.5837,0.7580,-0.2997,1.003
1.559000,0.5840,0.7590,-0.2997,1.003
1.560000,0.5849,0.7590,-0.2994,1.004
1.563000,0.5854,0.7587,-0.2992,1.004
1.563000,0.5859,0.7590,-0.2985,1.004
1.568000,0.5862,0.7592,-0.2982,1.004
1.570000,0.5854,0.7592,-0.2985,1.004
1.572000,0.5844,0.7595,-0.2987,1.004
1.572000,0.5842,0.7604,-0.2989,1.004
1.576000,0.5842,0.7614,-0.2997,1.005
1.577000,0.5835,0.7617,-0.3004,1.005
1.579000,0.5827,0.7614,-0.3009,1.005
1.580000,0.5825,0.7619,-0.3007,1.005
1.585000,0.5822,0.7626,-0.3007,1.006
1.586000,0.5825,0.7636,-0.3007,1.006
1.588000,0.5827,0.7639,-0.3011,1.007
1.588000,0.5832,0.7641,-0.3029,1.008
1.592000,0.5844,0.7641,-0.3046,1.009
1.593000,0.5852,0.7641,-0.3058,1.010
1.595000,0.5854,0.7639,-0.3070,1.010
1.596000,0.5859,0.7639,-0.3087,1.011
1.606000,0.5866,0.7636,-0.3104,1.012
1.607000,0.5881,0.7626,-0.3114,1.012
1.607000,0.5896,0.7622,-0.3117,1.013
1.607000,0.5906,0.7626,-0.3121,1.014
1.608000,0.5910,0.7644,-0.3129,1.016
1.608000,0.5910,0.7658,-0.3136,1.017
1.612000,0.5906,0.7663,-0.3139,1.017
1.613000,0.5903,0.7663,-0.3141,1.017
1.623000,0.5903,0.7670,-0.3136,1.017
1.624000,0.5898,0.7680,-0.3121,1.017
1.625000,0.5891,0.7685,-0.3109,1.017
1.625000,0.5898,0.7688,-0.3109,1.018
1.625000,0.5908,0.7688,-0.3104,1.018
1.625000,0.5903,0.7688,-0.3097,1.018
1.628000,0.5901,0.7692,-0.3090,1.018
1.628000,0.5906,0.7692,-0.3082,1.018
1.634000,0.5901,0.7697,-0.3073,1.017
1.636000,0.5888,0.7702,-0.3063,1.017
1.636000,0.5871,0.7705,-0.3055,1.016
1.637000,0.5862,0.7702,-0.3051,1.015
1.640000,0.5859,0.7700,-0.3048,1.014
1.641000,0.5852,0.7697,-0.3046,1.014
1.644000,0.5849,0.7695,-0.3033,1.013
1.644000,0.5854,0.7695,-0.3019,1.013
1.648000,0.5849,0.7697,-0.3014,1.013
1.650000,0.5844,0.7700,-0.3014,1.013
1.652000,0.5842,0.7702,-0.3009,1.012
1.652000,0.5840,0.7702,-0.3011,1.012
1.655000,0.5835,0.7702,-0.3011,1.012
1.656000,0.5825,0.7702,-0.3004,1.011
1.659000,0.5808,0.7700,-0.2999,1.010
1.659000,0.5791,0.7695,-0.2997,1.009
1.663000,0.5783,0.7695,-0.2992,1.008
1.663000,0.5788,0.7700,-0.2985,1.008
1.670000,0.5796,0.7707,-0.2975,1.009
1.670000,0.5803,0.7705,-0.2955,1.009
1.674000,0.5803,0.7700,-0.2938,1.008
1.674000,0.5800,0.7697,-0.2923,1.007
1.678000,0.5798,0.7697,-0.2914,1.007
1.678000,0.5793,0.7692,-0.2906,1.006
1.679000,0.5791,0.7690,-0.2901,1.005
1.680000,0.5788,0.7692,-0.2892,1.005
1.688000,0.5788,0.7695,-0.2879,1.005
1.689000,0.5783,0.7695,-0.2872,1.005
1.689000,0.5774,0.7700,-0.2867,1.004
1.689000,0.5771,0.7702,-0.2870,1.004
1.692000,0.5769,0.7697,-0.2867,1.004
1.692000,0.5764,0.7692,-0.2867,1.003
1.696000,0.5761,0.7695,-0.2872,1.003
1.696000,0.5761,0.7700,-0.2879,1.004
1.703000,0.5756,0.7697,-0.2877,1.003
1.704000,0.5754,0.7685,-0.2875,1.002
1.705000,0.5754,0.7680,-0.2872,1.002
1.705000,0.5759,0.7680,-0.2877,1.002
1.708000,0.5759,0.7680,-0.2884,1.002
1.708000,0.5754,0.7683,-0.2887,1.002
1.711000,0.5752,0.7688,-0.2887,1.003
1.712000,0.5754,0.7685,-0.2887,1.003
1.717000,0.5759,0.7680,-0.2884,1.002
1.718000,0.5764,0.7670,-0.2892,1.002
1.719000,0.5769,0.7663,-0.2909,1.002
1.719000,0.5776,0.7663,-0.2923,1.003
1.725000,0.5776,0.7663,-0.2926,1.003
1.725000,0.5778,0.7658,-0.2926,1.003
1.727000,0.5788,0.7656,-0.2926,1.003
1.728000,0.5798,0.7653,-0.2936,1.004
1.733000,0.5810,0.7651,-0.2943,1.005
1.734000,0.5818,0.7651,-0.2948,1.005
1.736000,0.5813,0.7651,-0.2955,1.005
1.736000,0.5803,0.7646,-0.2960,1.004
1.740000,0.5808,0.7644,-0.2967,1.005
1.740000,0.5822,0.7634,-0.2980,1.005
1.744000,0.5835,0.7626,-0.2989,1.006
1.744000,0.5842,0.7626,-0.3002,1.006
1.748000,0.5842,0.7622,-0.3014,1.006
1.749000,0.5844,0.7617,-0.3033,1.007
1.752000,0.5847,0.7607,-0.3063,1.007
1.754000,0.5849,0.7600,-0.3087,1.007
1.756000,0.5859,0.7600,-0.3107,1.009
1.756000,0.5876,0.7600,-0.3117,1.010
1.760000,0.5891,0.7597,-0.3117,1.011
1.761000,0.5898,0.7597,-0.3114,1.011
1.764000,0.5908,0.7597,-0.3121,1.012
1.765000,0.5913,0.7587,-0.3136,1.012
1.768000,0.5913,0.7578,-0.3141,1.011
1.770000,0.5910,0.7573,-0.3141,1.011
1.772000,0.5910,0.7568,-0.3153,1.011
1.772000,0.5913,0.7568,-0.3170,1.011
1.776000,0.5910,0.7568,-0.3180,1.012
1.777000,0.5913,0.7570,-0.3187,1.012
1.779000,0.5913,0.7563,-0.3190,1.012
1.779000,0.5918,0.7558,-0.3175,1.011
1.785000,0.5928,0.7560,-0.3158,1.011
1.786000,0.5925,0.7560,-0.3143,1.011
1.788000,0.5928,0.7563,-0.3136,1.011
1.788000,0.5937,0.7565,-0.3139,1.012
1.793000,0.5947,0.7563,-0.3136,1.012
1.794000,0.5947,0.7558,-0.3124,1.011
1.796000,0.5947,0.7551,-0.3121,1.011
1.797000,0.5945,0.7541,-0.3131,1.010
1.801000,0.5940,0.7538,-0.3146,1.010
1.803000,0.5940,0.7541,-0.3146,1.010
1.808000,0.5945,0.7538,-0.3139,1.010
1.809000,0.5947,0.7536,-0.3141,1.010
1.809000,0.5942,0.7536,-0.3143,1.010
1.810000,0.5940,0.7534,-0.3136,1.009
1.812000,0.5932,0.7531,-0.3131,1.009
1.813000,0.5930,0.7531,-0.3134,1.008
1.827000,0.5925,0.7536,-0.3141,1.009
1.828000,0.5920,0.7543,-0.3151,1.009
1.828000,0.5925,0.7546,-0.3148,1.010
1.829000,0.5930,0.7548,-0.3141,1.010
1.829000,0.5928,0.7551,-0.3136,1.010
1.829000,0.5928,0.7551,-0.3134,1.010
1.844000,0.5932,0.7546,-0.3131,1.010
1.844000,0.5942,0.7541,-0.3126,1.010
1.845000,0.5952,0.7538,-0.3124,1.010
1.845000,0.5954,0.7541,-0.3126,1.010
1.845000,0.5954,0.7541,-0.3134,1.011
1.845000,0.5950,0.7536,-0.3134,1.010
1.846000,0.5950,0.7531,-0.3134,1.010
1.846000,0.5954,0.7534,-0.3129,1.010
1.846000,0.5959,0.7531,-0.3124,1.010
1.846000,0.5959,0.7534,-0.3119,1.010
1.847000,0.5950,0.7534,-0.3109,1.009
1.848000,0.5942,0.7534,-0.3097,1.008
1.852000,0.5945,0.7531,-0.3085,1.008
1.852000,0.5952,0.7531,-0.3080,1.008
1.856000,0.5954,0.7538,-0.3075,1.009
1.857000,0.5952,0.7546,-0.3068,1.009
1.859000,0.5947,0.7551,-0.3065,1.009
1.860000,0.5940,0.7556,-0.3065,1.009
1.863000,0.5935,0.7563,-0.3063,1.009
1.863000,0.5935,0.7560,-0.3065,1.009
1.867000,0.5940,0.7556,-0.3058,1.009
1.868000,0.5937,0.7560,-0.3041,1.008
1.871000,0.5930,0.7563,-0.3038,1.008
1.872000,0.5928,0.7563,-0.3046,1.008
1.876000,0.5925,0.7558,-0.3053,1.008
1.876000,0.5920,0.7560,-0.3055,1.008
1.880000,0.5920,0.7563,-0.3053,1.008
1.881000,0.5918,0.7568,-0.3051,1.008
1.884000,0.5925,0.7575,-0.3058,1.009
1.885000,0.5928,0.7580,-0.3070,1.010
1.888000,0.5923,0.7580,-0.3073,1.010
1.888000,0.5918,0.7587,-0.3070,1.010
1.893000,0.5915,0.7585,-0.3077,1.010
1.893000,0.5918,0.7580,-0.3090,1.010
1.896000,0.5918,0.7582,-0.3097,1.010
1.897000,0.5923,0.7585,-0.3104,1.011
1.901000,0.5923,0.7585,-0.3104,1.011
1.902000,0.5920,0.7585,-0.3104,1.011
1.904000,0.5923,0.7595,-0.3104,1.012
1.904000,0.5925,0.7604,-0.3104,1.013
1.909000,0.5925,0.7609,-0.3112,1.013
1.909000,0.5928,0.7604,-0.3126,1.014
1.912000,0.5930,0.7602,-0.3139,1.014
1.912000,0.5923,0.7597,-0.3146,1.013
1.921000,0.5915,0.7595,-0.3153,1.013
1.922000,0.5918,0.7602,-0.3153,1.014
1.922000,0.5918,0.7617,-0.3146,1.015
1.923000,0.5908,0.7626,-0.3136,1.014
1.925000,0.5896,0.7629,-0.3117,1.013
1.925000,0.5881,0.7631,-0.3092,1.012
1.929000,0.5866,0.7636,-0.3082,1.011
1.929000,0.5854,0.7636,-0.3085,1.010
1.935000,0.5844,0.7634,-0.3085,1.010
1.936000,0.5842,0.7629,-0.3080,1.009
1.936000,0.5847,0.7626,-0.3073,1.009
1.936000,0.5849,0.7622,-0.3068,1.009
1.940000,0.5852,0.7622,-0.3063,1.009
1.940000,0.5854,0.7617,-0.3058,1.008
1.944000,0.5857,0.7602,-0.3046,1.007
1.944000,0.5864,0.7585,-0.3036,1.006
1.948000,0.5871,0.7578,-0.3041,1.006
1.948000,0.5871,0.7575,-0.3051,1.006
1.951000,0.5879,0.7575,-0.3055,1.006
1.952000,0.5888,0.7570,-0.3055,1.007
1.955000,0.5886,0.7568,-0.3051,1.006
1.956000,0.5869,0.7568,-0.3046,1.005
1.960000,0.5857,0.7560,-0.3043,1.004
1.960000,0.5859,0.7556,-0.3041,1.003
1.964000,0.5871,0.7553,-0.3041,1.004
1.964000,0.5881,0.7551,-0.3043,1.004
1.967000,0.5876,0.7548,-0.3046,1.004
1.967000,0.5871,0.7538,-0.3046,1.003
1.971000,0.5871,0.7538,-0.3051,1.003
1.971000,0.5871,0.7546,-0.3043,1.003
1.976000,0.5866,0.7551,-0.3029,1.003
1.976000,0.5864,0.7553,-0.3021,1.003
1.979000,0.5866,0.7563,-0.3021,1.004
1.979000,0.5871,0.7568,-0.3024,1.004
1.984000,0.5879,0.7573,-0.3026,1.005
1.985000,0.5881,0.7568,-0.3029,1.005
1.989000,0.5876,0.7565,-0.3026,1.005
1.989000,0.5871,0.7568,-0.3026,1.004
1.992000,0.5869,0.7573,-0.3033,1.005
1.993000,0.5869,0.7575,-0.3036,1.005
1.996000,0.5859,0.7575,-0.3036,1.005
1.996000,0.5852,0.7570,-0.3033,1.004
2.001000,0.5847,0.7575,-0.3036,1.004
2.001000,0.5837,0.7587,-0.3043,1.004
2.005000,0.5822,0.7595,-0.3053,1.004
2.006000,0.5800,0.7600,-0.3058,1.004
2.008000,0.5788,0.7609,-0.3063,1.004
2.009000,0.5788,0.7619,-0.3063,1.005
2.012000,0.5788,0.7634,-0.3060,1.006
2.013000,0.5783,0.7656,-0.3063,1.007
2.021000,0.5764,0.7678,-0.3080,1.008
2.022000,0.5749,0.7690,-0.3092,1.009
2.022000,0.5734,0.7702,-0.3097,1.009
2.022000,0.5734,0.7717,-0.3102,1.010
2.025000,0.5739,0.7724,-0.3104,1.011
2.025000,0.5739,0.7727,-0.3107,1.011
2.028000,0.5739,0.7732,-0.3112,1.012
2.030000,0.5739,0.7736,-0.3117,1.012
2.035000,0.5730,0.7739,-0.3124,1.012
2.035000,0.5703,0.7739,-0.3146,1.011
2.036000,0.5673,0.7754,-0.3173,1.012
2.037000,0.5642,0.7783,-0.3185,1.013
2.040000,0.5610,0.7815,-0.3178,1.013
2.040000,0.5593,0.7844,-0.3156,1.014
2.045000,0.5585,0.7859,-0.3124,1.013
2.045000,0.5580,0.7873,-0.3092,1.013
2.048000,0.5578,0.7883,-0.3065,1.013
2.049000,0.5578,0.7888,-0.3058,1.013
2.055000,0.5573,0.7895,-0.3073,1.014
2.056000,0.5558,0.7908,-0.3107,1.015
2.056000,0.5534,0.7922,-0.3143,1.016
2.057000,0.5500,0.7939,-0.3168,1.016
2.061000,0.5475,0.7952,-0.3180,1.016
2.061000,0.5466,0.7959,-0.3180,1.017
2.063000,0.5458,0.7954,-0.3161,1.015
2.064000,0.5441,0.7942,-0.3129,1.012
2.070000,0.5417,0.7934,-0.3117,1.010
2.071000,0.5395,0.7942,-0.3134,1.010
2.072000,0.5380,0.7954,-0.3165,1.011
2.072000,0.5382,0.7961,-0.3183,1.012
2.076000,0.5400,0.7956,-0.3180,1.013
2.076000,0.5409,0.7934,-0.3175,1.011
2.080000,0.5417,0.7903,-0.3161,1.009
2.080000,0.5441,0.7871,-0.3119,1.006
2.084000,0.5488,0.7851,-0.3060,1.006
2.085000,0.5549,0.7846,-0.3014,1.007
2.088000,0.5605,0.7839,-0.2997,1.009
2.089000,0.5646,0.7820,-0.2994,1.010
2.093000,0.5686,0.7800,-0.3002,1.011
2.094000,0.5725,0.7788,-0.3011,1.012
2.096000,0.5759,0.7776,-0.3014,1.013
2.096000,0.5774,0.7756,-0.3009,1.013
2.104000,0.5808,0.7732,-0.3014,1.013
2.105000,0.5862,0.7710,-0.3009,1.014
2.112000,0.5903,0.7690,-0.2977,1.014
2.113000,0.5940,0.7663,-0.2914,1.012
2.113000,0.5976,0.7636,-0.2843,1.011
2.114000,0.6013,0.7604,-0.2782,1.009
2.114000,0.6057,0.7578,-0.2735,1.008
2.114000,0.6106,0.7558,-0.2701,1.008
2.118000,0.6150,0.7543,-0.2672,1.009
2.119000,0.6165,0.7534,-0.2657,1.009
2.121000,0.6162,0.7524,-0.2652,1.008
2.121000,0.6172,0.7512,-0.2650,1.008
2.124000,0.6184,0.7504,-0.2652,1.008
2.125000,0.6199,0.7507,-0.2657,1.009
2.128000,0.6201,0.7514,-0.2667,1.010
2.128000,0.6182,0.7529,-0.2684,1.010
2.135000,0.6152,0.7546,-0.2703,1.010
2.135000,0.6121,0.7565,-0.2725,1.011
2.138000,0.6082,0.7585,-0.2750,1.010
2.138000,0.6040,0.7595,-0.2772,1.009
2.139000,0.6001,0.7604,-0.2791,1.008
2.140000,0.5962,0.7614,-0.2809,1.007
2.145000,0.5913,0.7617,-0.2828,1.005
2.146000,0.5852,0.7612,-0.2850,1.002
2.148000,0.5803,0.7612,-0.2867,0.999
2.151000,0.5781,0.7619,-0.2870,0.999
2.152000,0.5766,0.7629,-0.2867,0.998
2.152000,0.5759,0.7631,-0.2865,0.998
2.156000,0.5759,0.7639,-0.2862,0.999
2.157000,0.5766,0.7648,-0.2853,0.999
2.160000,0.5788,0.7656,-0.2828,1.001
2.161000,0.5818,0.7658,-0.2806,1.002
2.165000,0.5840,0.7653,-0.2796,1.002
2.165000,0.5849,0.7641,-0.2779,1.002
2.168000,0.5859,0.7622,-0.2767,1.000
2.169000,0.5869,0.7597,-0.2772,0.999
2.173000,0.5871,0.7587,-0.2782,0.999
2.173000,0.5859,0.7580,-0.2789,0.998
2.177000,0.5852,0.7575,-0.2794,0.997
2.177000,0.5847,0.7580,-0.2804,0.998
2.181000,0.5842,0.7592,-0.2821,0.999
2.181000,0.5842,0.7595,-0.2848,1.000
2.185000,0.5844,0.7585,-0.2870,1.000
2.186000,0.5847,0.7570,-0.2892,0.999
2.188000,0.5857,0.7551,-0.2916,0.999
2.188000,0.5879,0.7529,-0.2953,1.000
2.193000,0.5913,0.7509,-0.2997,1.002
2.194000,0.5947,0.7497,-0.3009,1.003
2.196000,0.5991,0.7487,-0.2945,1.003
2.196000,0.6038,0.7485,-0.2875,1.004
2.201000,0.6074,0.7497,-0.2879,1.007
2.202000,0.6084,0.7512,-0.2953,1.011
2.206000,0.6072,0.7504,-0.3031,1.012
2.206000,0.6047,0.7475,-0.3087,1.010
2.208000,0.6008,0.7446,-0.3134,1.007
2.208000,0.5964,0.7426,-0.3187,1.004
2.212000,0.5920,0.7424,-0.3263,1.004
2.212000,0.5898,0.7433,-0.3332,1.006
2.222000,0.5906,0.7443,-0.3356,1.008
2.224000,0.5942,0.7443,-0.3322,1.009
