time,gFx,gFy,gFz,TgF
2.554000,0.2919,0.8988,-0.3451,1.006
2.558000,0.2904,0.8990,-0.3442,1.006
2.558000,0.2892,0.8990,-0.3437,1.005
2.562000,0.2879,0.8988,-0.3425,1.004
2.563000,0.2860,0.8988,-0.3405,1.003
2.566000,0.2838,0.8988,-0.3390,1.002
2.567000,0.2828,0.8993,-0.3381,1.001
2.570000,0.2823,0.9003,-0.3376,1.002
2.571000,0.2811,0.9010,-0.3368,1.002
2.574000,0.2791,0.9012,-0.3359,1.001
2.575000,0.2772,0.9012,-0.3354,1.001
2.577000,0.2752,0.9020,-0.3346,1.001
2.578000,0.2738,0.9034,-0.3339,1.001
2.582000,0.2730,0.9047,-0.3332,1.002
2.582000,0.2728,0.9049,-0.3332,1.002
2.586000,0.2725,0.9051,-0.3332,1.002
2.587000,0.2723,0.9056,-0.3329,1.003
2.590000,0.2716,0.9061,-0.3339,1.003
2.590000,0.2713,0.9059,-0.3346,1.003
2.594000,0.2713,0.9059,-0.3349,1.003
2.594000,0.2711,0.9064,-0.3346,1.003
2.598000,0.2703,0.9064,-0.3349,1.003
2.599000,0.2689,0.9061,-0.3361,1.003
2.602000,0.2672,0.9061,-0.3376,1.003
2.603000,0.2655,0.9064,-0.3383,1.003
2.606000,0.2647,0.9069,-0.3385,1.004
2.606000,0.2640,0.9076,-0.3388,1.004
2.613000,0.2630,0.9083,-0.3400,1.005
2.614000,0.2618,0.9091,-0.3415,1.006
2.614000,0.2611,0.9103,-0.3429,1.007
2.614000,0.2608,0.9115,-0.3444,1.009
2.618000,0.2606,0.9122,-0.3459,1.010
2.618000,0.2598,0.9125,-0.3469,1.010
2.622000,0.2579,0.9127,-0.3483,1.010
2.623000,0.2567,0.9137,-0.3495,1.011
2.626000,0.2545,0.9147,-0.3500,1.012
2.626000,0.2513,0.9159,-0.3510,1.013
2.628000,0.2486,0.9169,-0.3517,1.013
2.629000,0.2474,0.9171,-0.3530,1.013
2.633000,0.2469,0.9176,-0.3544,1.014
2.634000,0.2461,0.9186,-0.3566,1.016
2.638000,0.2454,0.9198,-0.3581,1.017
2.639000,0.2454,0.9208,-0.3588,1.018
2.642000,0.2459,0.9210,-0.3605,1.019
2.642000,0.2464,0.9220,-0.3627,1.021
2.647000,0.2471,0.9230,-0.3642,1.023
2.647000,0.2481,0.9230,-0.3654,1.023
2.650000,0.2491,0.9227,-0.3662,1.024
2.650000,0.2501,0.9230,-0.3667,1.024
2.657000,0.2508,0.9230,-0.3671,1.025
2.662000,0.2518,0.9227,-0.3679,1.025
2.662000,0.2523,0.9225,-0.3684,1.025
2.662000,0.2520,0.9213,-0.3689,1.024
2.662000,0.2513,0.9205,-0.3689,1.023
2.662000,0.2503,0.9208,-0.3689,1.023
2.665000,0.2498,0.9223,-0.3681,1.024
2.666000,0.2493,0.9225,-0.3671,1.024
2.670000,0.2493,0.9218,-0.3671,1.023
2.670000,0.2491,0.9218,-0.3671,1.023
2.673000,0.2493,0.9223,-0.3662,1.023
2.673000,0.2501,0.9227,-0.3649,1.023
2.678000,0.2508,0.9223,-0.3652,1.023
2.679000,0.2510,0.9218,-0.3657,1.023
2.681000,0.2518,0.9215,-0.3654,1.023
2.682000,0.2523,0.9201,-0.3657,1.022
2.686000,0.2523,0.9183,-0.3654,1.020
2.687000,0.2530,0.9176,-0.3647,1.019
2.689000,0.2540,0.9171,-0.3642,1.019
2.690000,0.2545,0.9161,-0.3637,1.018
2.694000,0.2545,0.9154,-0.3630,1.017
2.695000,0.2542,0.9149,-0.3630,1.017
2.697000,0.2552,0.9139,-0.3635,1.016
2.697000,0.2562,0.9130,-0.3637,1.016
2.701000,0.2567,0.9122,-0.3625,1.015
2.702000,0.2569,0.9110,-0.3613,1.013
2.706000,0.2571,0.9100,-0.3605,1.012
2.706000,0.2584,0.9095,-0.3601,1.012
2.710000,0.2598,0.9093,-0.3598,1.012
2.711000,0.2608,0.9091,-0.3588,1.012
2.714000,0.2608,0.9091,-0.3571,1.011
2.714000,0.2613,0.9088,-0.3559,1.010
2.717000,0.2623,0.9091,-0.3552,1.011
2.717000,0.2630,0.9093,-0.3544,1.011
2.722000,0.2637,0.9093,-0.3537,1.011
2.722000,0.2645,0.9088,-0.3530,1.010
2.727000,0.2650,0.9086,-0.3527,1.010
2.727000,0.2655,0.9083,-0.3525,1.010
2.730000,0.2659,0.9081,-0.3520,1.010
2.730000,0.2669,0.9081,-0.3513,1.010
2.733000,0.2689,0.9081,-0.3517,1.010
2.734000,0.2706,0.9078,-0.3525,1.011
2.740000,0.2713,0.9071,-0.3535,1.011
2.746000,0.2728,0.9066,-0.3539,1.011
2.746000,0.2745,0.9059,-0.3537,1.010
2.746000,0.2760,0.9051,-0.3537,1.010
2.746000,0.2767,0.9051,-0.3537,1.010
2.746000,0.2767,0.9056,-0.3539,1.011
2.750000,0.2772,0.9059,-0.3537,1.011
2.750000,0.2779,0.9059,-0.3539,1.012
2.756000,0.2791,0.9056,-0.3542,1.012
2.757000,0.2796,0.9054,-0.3549,1.012
2.757000,0.2799,0.9047,-0.3552,1.011
2.757000,0.2801,0.9047,-0.3544,1.011
2.763000,0.2809,0.9044,-0.3547,1.011
2.763000,0.2813,0.9034,-0.3554,1.011
2.766000,0.2818,0.9027,-0.3561,1.011
2.767000,0.2823,0.9020,-0.3559,1.010
2.770000,0.2826,0.9020,-0.3559,1.010
2.771000,0.2826,0.9022,-0.3554,1.010
2.774000,0.2821,0.9012,-0.3547,1.009
2.774000,0.2821,0.9007,-0.3542,1.008
2.778000,0.2823,0.9012,-0.3535,1.008
2.779000,0.2826,0.9010,-0.3525,1.008
2.782000,0.2823,0.9005,-0.3522,1.007
2.782000,0.2826,0.9005,-0.3517,1.007
2.785000,0.2826,0.9010,-0.3513,1.007
2.786000,0.2826,0.9010,-0.3508,1.007
2.789000,0.2833,0.9005,-0.3500,1.007
2.789000,0.2853,0.8995,-0.3493,1.006
2.794000,0.2872,0.8983,-0.3486,1.005
2.794000,0.2887,0.8973,-0.3478,1.005
2.798000,0.2899,0.8971,-0.3469,1.005
2.798000,0.2909,0.8966,-0.3459,1.004
2.802000,0.2919,0.8956,-0.3454,1.003
2.803000,0.2923,0.8939,-0.3442,1.001
2.806000,0.2923,0.8932,-0.3432,1.000
2.807000,0.2921,0.8932,-0.3417,1.000
2.814000,0.2926,0.8934,-0.3400,1.000
2.815000,0.2938,0.8934,-0.3388,1.000
2.815000,0.2950,0.8929,-0.3376,0.999
2.815000,0.2950,0.8924,-0.3359,0.998
2.819000,0.2955,0.8922,-0.3349,0.998
2.820000,0.2965,0.8917,-0.3341,0.997
2.822000,0.2972,0.8910,-0.3334,0.997
2.822000,0.2977,0.8912,-0.3324,0.997
2.826000,0.2985,0.8917,-0.3312,0.997
2.827000,0.2982,0.8924,-0.3300,0.997
2.829000,0.2980,0.8932,-0.3288,0.997
2.829000,0.2985,0.8934,-0.3280,0.997
2.834000,0.2985,0.8934,-0.3278,0.997
2.834000,0.2989,0.8937,-0.3275,0.998
2.837000,0.2992,0.8934,-0.3275,0.997
2.838000,0.2982,0.8937,-0.3273,0.997
2.842000,0.2970,0.8939,-0.3268,0.997
2.843000,0.2955,0.8939,-0.3258,0.996
2.847000,0.2941,0.8941,-0.3258,0.996
2.847000,0.2931,0.8951,-0.3273,0.997
2.856000,0.2914,0.8959,-0.3285,0.998
2.857000,0.2894,0.8966,-0.3288,0.998
2.858000,0.2877,0.8971,-0.3300,0.998
2.858000,0.2862,0.8978,-0.3312,0.999
2.858000,0.2840,0.8990,-0.3327,1.000
2.859000,0.2826,0.9000,-0.3339,1.001
2.862000,0.2823,0.9007,-0.3354,1.002
2.863000,0.2818,0.9027,-0.3368,1.004
2.872000,0.2813,0.9049,-0.3385,1.006
2.873000,0.2801,0.9059,-0.3403,1.007
2.873000,0.2791,0.9064,-0.3420,1.008
2.874000,0.2774,0.9064,-0.3442,1.008
2.874000,0.2760,0.9064,-0.3461,1.009
2.874000,0.2747,0.9066,-0.3481,1.009
2.879000,0.2740,0.9066,-0.3508,1.010
2.879000,0.2738,0.9064,-0.3535,1.011
2.882000,0.2730,0.9066,-0.3557,1.011
2.883000,0.2723,0.9071,-0.3574,1.012
2.887000,0.2723,0.9073,-0.3583,1.013
2.888000,0.2730,0.9073,-0.3596,1.013
2.890000,0.2728,0.9071,-0.3613,1.014
2.890000,0.2728,0.9071,-0.3620,1.014
2.895000,0.2740,0.9069,-0.3618,1.014
2.896000,0.2752,0.9066,-0.3615,1.014
2.898000,0.2757,0.9069,-0.3615,1.014
2.898000,0.2760,0.9071,-0.3625,1.015
2.902000,0.2760,0.9066,-0.3635,1.015
2.903000,0.2762,0.9064,-0.3635,1.015
2.906000,0.2767,0.9061,-0.3620,1.014
2.906000,0.2769,0.9059,-0.3610,1.014
2.909000,0.2767,0.9059,-0.3608,1.014
2.910000,0.2760,0.9054,-0.3603,1.013
2.914000,0.2755,0.9056,-0.3588,1.012
2.914000,0.2750,0.9064,-0.3576,1.012
2.919000,0.2750,0.9069,-0.3569,1.013
2.921000,0.2745,0.9064,-0.3564,1.012
2.921000,0.2740,0.9064,-0.3559,1.012
2.922000,0.2735,0.9076,-0.3549,1.012
2.926000,0.2730,0.9088,-0.3539,1.013
2.926000,0.2725,0.9098,-0.3532,1.013
2.929000,0.2718,0.9108,-0.3530,1.014
2.930000,0.2713,0.9113,-0.3530,1.014
2.937000,0.2706,0.9113,-0.3527,1.014
2.938000,0.2691,0.9115,-0.3517,1.013
2.939000,0.2669,0.9113,-0.3505,1.012
2.939000,0.2652,0.9115,-0.3500,1.012
2.941000,0.2637,0.9117,-0.3505,1.012
2.942000,0.2630,0.9127,-0.3508,1.013
2.945000,0.2618,0.9139,-0.3515,1.014
2.946000,0.2606,0.9149,-0.3525,1.015
2.949000,0.2598,0.9166,-0.3530,1.016
2.949000,0.2584,0.9179,-0.3539,1.017
2.960000,0.2569,0.9191,-0.3542,1.018
2.961000,0.2559,0.9193,-0.3542,1.018
2.961000,0.2549,0.9191,-0.3542,1.017
2.962000,0.2549,0.9193,-0.3542,1.018
2.962000,0.2559,0.9198,-0.3547,1.019
2.962000,0.2554,0.9203,-0.3552,1.019
2.966000,0.2540,0.9205,-0.3549,1.019
2.966000,0.2535,0.9201,-0.3544,1.018
2.979000,0.2540,0.9196,-0.3549,1.018
2.980000,0.2545,0.9188,-0.3554,1.018
2.981000,0.2547,0.9176,-0.3552,1.016
2.981000,0.2552,0.9169,-0.3547,1.016
2.982000,0.2557,0.9164,-0.3542,1.015
2.982000,0.2554,0.9152,-0.3542,1.014
2.983000,0.2552,0.9137,-0.3537,1.012
2.983000,0.2549,0.9127,-0.3532,1.011
2.990000,0.2549,0.9120,-0.3527,1.011
2.991000,0.2554,0.9120,-0.3517,1.010
2.991000,0.2571,0.9113,-0.3508,1.010
2.992000,0.2596,0.9103,-0.3495,1.009
2.994000,0.2601,0.9098,-0.3491,1.009
2.994000,0.2596,0.9100,-0.3493,1.009
2.997000,0.2601,0.9093,-0.3498,1.008
2.998000,0.2603,0.9081,-0.3493,1.007
3.014000,0.2606,0.9071,-0.3483,1.006
3.015000,0.2615,0.9066,-0.3476,1.006
3.015000,0.2628,0.9069,-0.3481,1.006
3.016000,0.2642,0.9071,-0.3491,1.007
3.016000,0.2647,0.9073,-0.3488,1.007
3.016000,0.2640,0.9073,-0.3486,1.007
3.017000,0.2633,0.9073,-0.3488,1.007
3.017000,0.2630,0.9071,-0.3491,1.007
3.017000,0.2630,0.9073,-0.3495,1.007
3.018000,0.2630,0.9076,-0.3500,1.008
3.024000,0.2625,0.9083,-0.3503,1.008
3.025000,0.2625,0.9091,-0.3510,1.009
3.026000,0.2635,0.9091,-0.3520,1.010
3.026000,0.2647,0.9083,-0.3532,1.010
3.028000,0.2659,0.9076,-0.3542,1.010
3.029000,0.2674,0.9083,-0.3549,1.011
3.042000,0.2684,0.9093,-0.3552,1.012
3.043000,0.2686,0.9093,-0.3554,1.013
3.044000,0.2696,0.9088,-0.3557,1.012
3.044000,0.2703,0.9088,-0.3559,1.013
3.044000,0.2708,0.9088,-0.3564,1.013
3.044000,0.2708,0.9093,-0.3564,1.014
3.046000,0.2706,0.9098,-0.3564,1.014
3.046000,0.2696,0.9100,-0.3559,1.014
3.059000,0.2694,0.9093,-0.3561,1.013
3.060000,0.2701,0.9088,-0.3561,1.013
3.060000,0.2708,0.9083,-0.3559,1.012
3.060000,0.2708,0.9083,-0.3557,1.012
3.061000,0.2708,0.9086,-0.3554,1.013
3.061000,0.2708,0.9088,-0.3552,1.013
3.062000,0.2718,0.9083,-0.3547,1.012
3.063000,0.2733,0.9083,-0.3537,1.012
3.066000,0.2747,0.9086,-0.3530,1.013
3.066000,0.2760,0.9081,-0.3530,1.013
3.085000,0.2767,0.9071,-0.3537,1.012
3.086000,0.2769,0.9061,-0.3542,1.012
3.086000,0.2779,0.9059,-0.3547,1.012
3.087000,0.2789,0.9054,-0.3547,1.012
3.087000,0.2799,0.9044,-0.3544,1.011
3.087000,0.2799,0.9032,-0.3542,1.010
3.087000,0.2801,0.9025,-0.3542,1.009
3.087000,0.2804,0.9015,-0.3544,1.008
3.088000,0.2804,0.9007,-0.3554,1.008
3.088000,0.2801,0.9010,-0.3554,1.008
3.089000,0.2809,0.9010,-0.3544,1.008
3.089000,0.2821,0.9005,-0.3542,1.008
3.094000,0.2831,0.8998,-0.3542,1.008
3.094000,0.2838,0.8993,-0.3537,1.007
3.097000,0.2838,0.8998,-0.3532,1.007
3.098000,0.2835,0.9005,-0.3522,1.008
3.102000,0.2826,0.9007,-0.3513,1.007
3.103000,0.2818,0.9007,-0.3503,1.007
3.105000,0.2813,0.9005,-0.3493,1.006
3.106000,0.2811,0.9007,-0.3488,1.006
3.110000,0.2801,0.9010,-0.3483,1.006
3.110000,0.2789,0.9015,-0.3471,1.005
3.112000,0.2787,0.9020,-0.3461,1.005
3.113000,0.2784,0.9025,-0.3447,1.005
3.119000,0.2779,0.9022,-0.3439,1.005
3.120000,0.2772,0.9025,-0.3437,1.005
3.121000,0.2762,0.9027,-0.3437,1.005
3.122000,0.2760,0.9029,-0.3427,1.004
3.126000,0.2755,0.9029,-0.3420,1.004
3.126000,0.2752,0.9029,-0.3417,1.004
3.129000,0.2752,0.9032,-0.3415,1.004
3.130000,0.2750,0.9037,-0.3407,1.004
3.140000,0.2757,0.9037,-0.3403,1.004
3.142000,0.2765,0.9037,-0.3398,1.004
3.142000,0.2760,0.9037,-0.3395,1.004
3.143000,0.2752,0.9039,-0.3393,1.004
3.143000,0.2745,0.9047,-0.3395,1.005
3.144000,0.2743,0.9054,-0.3398,1.005
3.146000,0.2750,0.9056,-0.3400,1.006
3.147000,0.2757,0.9061,-0.3398,1.006
3.159000,0.2757,0.9056,-0.3405,1.006
3.160000,0.2752,0.9051,-0.3417,1.006
3.160000,0.2760,0.9042,-0.3429,1.006
3.161000,0.2774,0.9039,-0.3437,1.006
3.161000,0.2782,0.9037,-0.3444,1.006
3.161000,0.2784,0.9029,-0.3451,1.006
3.164000,0.2787,0.9025,-0.3454,1.006
3.165000,0.2782,0.9022,-0.3451,1.005
3.165000,0.2777,0.9020,-0.3449,1.005
3.167000,0.2777,0.9022,-0.3439,1.005
3.171000,0.2777,0.9032,-0.3432,1.005
3.172000,0.2772,0.9037,-0.3437,1.006
3.174000,0.2767,0.9037,-0.3442,1.006
3.175000,0.2760,0.9034,-0.3434,1.005
3.178000,0.2755,0.9037,-0.3417,1.005
3.179000,0.2750,0.9044,-0.3412,1.005
3.182000,0.2740,0.9054,-0.3407,1.005
3.182000,0.2735,0.9056,-0.3400,1.005
3.187000,0.2738,0.9054,-0.3390,1.005
3.188000,0.2740,0.9054,-0.3378,1.004
3.190000,0.2740,0.9061,-0.3371,1.005
3.191000,0.2743,0.9066,-0.3376,1.006
3.193000,0.2738,0.9069,-0.3385,1.006
3.194000,0.2735,0.9066,-0.3395,1.006
3.199000,0.2740,0.9061,-0.3403,1.006
3.199000,0.2745,0.9066,-0.3405,1.007
3.204000,0.2747,0.9066,-0.3412,1.007
3.205000,0.2745,0.9064,-0.3422,1.007
3.205000,0.2743,0.9061,-0.3427,1.007
3.206000,0.2747,0.9051,-0.3427,1.006
3.211000,0.2755,0.9042,-0.3432,1.006
3.212000,0.2762,0.9039,-0.3437,1.006
3.215000,0.2772,0.9047,-0.3447,1.007
3.215000,0.2772,0.9044,-0.3459,1.007
3.220000,0.2769,0.9042,-0.3461,1.007
3.221000,0.2772,0.9044,-0.3456,1.007
3.221000,0.2772,0.9042,-0.3456,1.007
3.222000,0.2765,0.9042,-0.3461,1.007
3.227000,0.2767,0.9039,-0.3471,1.007
3.228000,0.2769,0.9034,-0.3478,1.007
3.231000,0.2760,0.9037,-0.3478,1.007
3.231000,0.2752,0.9034,-0.3476,1.006
3.237000,0.2750,0.9032,-0.3478,1.006
3.238000,0.2745,0.9032,-0.3473,1.006
3.238000,0.2735,0.9037,-0.3469,1.006
3.239000,0.2723,0.9042,-0.3469,1.006
3.244000,0.2708,0.9044,-0.3471,1.006
3.244000,0.2686,0.9044,-0.3471,1.005
3.246000,0.2659,0.9047,-0.3466,1.005
3.247000,0.2633,0.9059,-0.3464,1.005
3.250000,0.2611,0.9066,-0.3466,1.005
3.251000,0.2596,0.9066,-0.3473,1.005
3.259000,0.2574,0.9066,-0.3488,1.005
3.260000,0.2547,0.9066,-0.3498,1.005
3.260000,0.2527,0.9066,-0.3500,1.004
3.260000,0.2518,0.9069,-0.3508,1.004
3.267000,0.2513,0.9076,-0.3527,1.006
3.268000,0.2510,0.9086,-0.3554,1.007
3.268000,0.2508,0.9095,-0.3576,1.009
3.268000,0.2510,0.9103,-0.3596,1.010
3.273000,0.2518,0.9110,-0.3610,1.012
3.274000,0.2520,0.9113,-0.3618,1.012
3.275000,0.2513,0.9125,-0.3635,1.014
3.275000,0.2503,0.9135,-0.3652,1.015
3.280000,0.2501,0.9139,-0.3659,1.016
3.281000,0.2505,0.9135,-0.3671,1.016
3.284000,0.2508,0.9135,-0.3693,1.017
3.284000,0.2503,0.9142,-0.3711,1.018
3.288000,0.2496,0.9149,-0.3715,1.019
3.289000,0.2488,0.9157,-0.3718,1.019
3.289000,0.2481,0.9171,-0.3725,1.021
3.289000,0.2488,0.9179,-0.3723,1.021
3.296000,0.2501,0.9171,-0.3725,1.021
3.297000,0.2508,0.9169,-0.3735,1.021
3.299000,0.2503,0.9174,-0.3737,1.022
3.300000,0.2496,0.9176,-0.3740,1.022
3.304000,0.2498,0.9174,-0.3747,1.022
3.305000,0.2505,0.9171,-0.3764,1.023
3.305000,0.2513,0.9166,-0.3779,1.023
3.306000,0.2515,0.9164,-0.3786,1.023
3.311000,0.2510,0.9171,-0.3789,1.024
3.312000,0.2501,0.9181,-0.3789,1.024
3.314000,0.2493,0.9179,-0.3799,1.024
3.314000,0.2491,0.9164,-0.3808,1.023
3.319000,0.2496,0.9149,-0.3803,1.022
3.319000,0.2505,0.9144,-0.3796,1.021
3.322000,0.2520,0.9142,-0.3801,1.022
3.322000,0.2537,0.9135,-0.3808,1.022
3.328000,0.2552,0.9137,-0.3808,1.022
3.329000,0.2567,0.9135,-0.3801,1.022
3.329000,0.2581,0.9127,-0.3801,1.022
3.329000,0.2596,0.9120,-0.3808,1.022
3.338000,0.2603,0.9113,-0.3808,1.021
3.339000,0.2608,0.9105,-0.3806,1.021
3.339000,0.2615,0.9100,-0.3806,1.021
3.339000,0.2623,0.9103,-0.3801,1.021
3.342000,0.2628,0.9095,-0.3791,1.020
3.343000,0.2635,0.9083,-0.3781,1.019
3.347000,0.2637,0.9078,-0.3777,1.018
3.347000,0.2637,0.9076,-0.3769,1.018
3.350000,0.2642,0.9066,-0.3762,1.017
3.350000,0.2650,0.9059,-0.3750,1.016
3.358000,0.2659,0.9051,-0.3728,1.014
3.359000,0.2664,0.9042,-0.3711,1.013
3.360000,0.2662,0.9039,-0.3698,1.012
3.360000,0.2659,0.9037,-0.3689,1.012
3.363000,0.2657,0.9032,-0.3679,1.011
3.363000,0.2657,0.9027,-0.3662,1.010
3.366000,0.2664,0.9020,-0.3645,1.009
3.367000,0.2674,0.9020,-0.3630,1.008
3.376000,0.2677,0.9025,-0.3615,1.008
3.378000,0.2672,0.9027,-0.3598,1.008
3.378000,0.2667,0.9025,-0.3579,1.007
3.379000,0.2659,0.9020,-0.3559,1.005
3.379000,0.2659,0.9017,-0.3549,1.005
3.380000,0.2667,0.9010,-0.3539,1.004
3.382000,0.2669,0.9005,-0.3525,1.003
3.383000,0.2667,0.8998,-0.3513,1.002
3.387000,0.2659,0.8995,-0.3493,1.001
3.388000,0.2657,0.8990,-0.3473,1.000
3.390000,0.2667,0.8978,-0.3459,0.998
3.391000,0.2677,0.8966,-0.3442,0.997
3.393000,0.2684,0.8956,-0.3420,0.996
3.394000,0.2689,0.8944,-0.3400,0.994
3.398000,0.2696,0.8932,-0.3383,0.992
3.398000,0.2703,0.8924,-0.3371,0.992
3.401000,0.2716,0.8917,-0.3351,0.991
3.402000,0.2725,0.8907,-0.3329,0.989
3.405000,0.2743,0.8900,-0.3310,0.988
3.405000,0.2760,0.8900,-0.3290,0.988
3.409000,0.2777,0.8902,-0.3278,0.988
3.410000,0.2791,0.8905,-0.3268,0.989
3.413000,0.2804,0.8902,-0.3261,0.989
3.414000,0.2818,0.8900,-0.3251,0.989
3.418000,0.2835,0.8890,-0.3236,0.988
3.420000,0.2850,0.8875,-0.3231,0.987
3.421000,0.2857,0.8878,-0.3234,0.987
3.422000,0.2862,0.8883,-0.3239,0.988
